0.001,-0.00011648949227777573,721.1081037916462,0.8875402323185849
0.0012589254117941675,-0.00011541543633115451,714.1508294050561,0.8726858257035495
0.001584893192461114,-0.00011416972059038579,706.0762317791759,0.8605632941441752
0.0019952623149688807,-0.0001127936807824772,697.1499509855158,0.8505626750339603
0.0025118864315095794,-0.0001113205041781901,687.5851917774021,0.8422169355378325
0.0031622776601683794,-0.00010977672939358714,677.5524322768915,0.8351650683414159
0.003981071705534973,-0.00010818350437891322,667.1875393068977,0.8291257796294325
0.005011872336272725,-0.00010655762716072688,656.5984662204557,0.8238784080137425
0.00630957344480193,-0.00010491239846418304,645.8707309244653,0.8192488728454378
0.007943282347242814,-0.00010325831523954132,635.0718666272008,0.8150991830537354
0.01,-0.0001016036317771985,624.2550201053168,0.8113195087086796
0.012589254117941675,-0.00009995481185843249,613.4618498906857,0.8078221256103529
0.01584893192461114,-0.00009831689197019802,602.7248538853923,0.8045367480893733
0.0199526231496888,-0.0000966937723722091,592.0692345749133,0.8014069037483922
0.025118864315095808,-0.00009508844990448976,581.5143910979501,0.7983870990417042
0.03162277660168379,-0.00009350320837704902,571.0751405844669,0.7954406832915087
0.039810717055349734,-0.00009193974885590158,560.7625505500682,0.792537717985105
0.05011872336272725,-0.00009039933516111348,550.5848770679785,0.7896541417961315
0.06309573444801933,-0.00008888286957608628,540.5480478240343,0.7867702864834603
0.07943282347242818,-0.00008739097237655733,530.6561737496296,0.7838700876538872
0.1,-0.05500996959722933,3.243063259630022,-0.00007952359118665889
