0.1,-0.000022636432305262858,170.47919536342573,0.8233645442704666
0.12589254117941673,-0.000025137768840336655,190.52184803447213,0.8471656478788594
0.15848931924611134,-0.000027957816974216712,212.55092395792465,0.8682131328915444
0.19952623149688792,-0.00003113458489055903,236.7736265411921,0.8864604388371753
0.251188643150958,-0.00003471016243388721,263.42350434352784,0.9019196213388699
0.31622776601683794,-0.0000387311124751731,292.7635736851968,0.914658901481311
0.3981071705534973,-0.00004324890760686304,325.08969649790714,0.9247975156712311
0.5011872336272724,-0.00004832042885452582,360.7343037311636,0.9324987766202212
0.6309573444801934,-0.0000540085153633205,400.07035509224954,0.9379609977441035
0.7943282347242816,-0.0000603826010668225,443.51576209655406,0.9414082414378181
1,-0.00006751943034235897,491.5381873087057,0.9430805921286683
1.2589254117941675,-0.000075503871101359,544.660326724369,0.9432248915818059
1.584893192461114,-0.00008442983093534083,603.4656990000694,0.9420862243974303
1.9952623149688797,-0.00009440131528949126,668.6051930690635,0.9399011224231345
2.511886431509581,-0.00010553357421527739,740.8040264778429,0.9367955779430818
3.1622776601683795,-0.00011795443378639191,820.8697601710667,0.933258879266758
3.981071705534973,-0.00013180576439443374,909.7010735604392,0.9291850899299798
5.011872336272725,-0.00014724512310865985,1008.2975694862233,0.9248270849139492
6.309573444801933,-0.00016444758153061234,1117.7707101662363,0.9203184517268894
7.943282347242818,-0.00018360775627301586,1239.356021698563,0.9157697037689086
10,-0.00020494206163119885,1374.4267168786555,0.9112696937915907
