Time	Pop size	Mean_death_rate	Mean_birth_rate
213.000050	15802	0.208766	0.209900
214.000121	15749	0.208815	0.212550
215.000071	15810	0.208863	0.209500
216.000037	15849	0.208896	0.207550
217.000147	15824	0.208920	0.208800
218.000039	15828	0.208980	0.208600
219.000004	15887	0.209013	0.205650
220.000180	15902	0.209058	0.204900
221.000449	15829	0.209098	0.208550
222.000097	15865	0.209163	0.206750
223.000060	15764	0.209221	0.211800
224.000111	15792	0.209236	0.210400
225.000099	15758	0.209304	0.212100
226.000100	15814	0.209338	0.209300
227.000025	15788	0.209377	0.210600
228.000091	15721	0.209436	0.213950
229.000158	15925	0.209464	0.203750
230.000302	15921	0.209492	0.203950
231.000129	15766	0.209525	0.211700
232.000222	15743	0.209564	0.212850
233.000053	15824	0.209574	0.208800
234.000167	15901	0.209613	0.204950
235.000380	15826	0.209664	0.208700
236.000069	15836	0.209725	0.208200
237.000132	15832	0.209788	0.208400
238.000142	15767	0.209818	0.211650
239.000807	15801	0.209860	0.209950
240.000028	15773	0.209888	0.211350
241.000033	15699	0.209927	0.215050
242.000072	15738	0.209978	0.213100
243.000005	15786	0.210029	0.210700
244.000007	15713	0.210067	0.214350
245.000047	15768	0.210109	0.211600
246.000130	15683	0.210150	0.215850
247.000110	15726	0.210184	0.213700
248.000094	15774	0.210220	0.211300
249.000170	15741	0.210268	0.212950
250.000116	15716	0.210293	0.214200
251.000028	15805	0.210355	0.209750
252.000313	15883	0.210374	0.205850
253.000131	15858	0.210433	0.207100
254.000339	15833	0.210489	0.208350
255.000004	15802	0.210512	0.209900
256.000036	15767	0.210523	0.211650
257.000104	15810	0.210550	0.209500
258.000056	15815	0.210606	0.209250
259.000089	15764	0.210637	0.211800
260.000177	15809	0.210663	0.209550
261.000046	15749	0.210695	0.212550
262.000061	15672	0.210754	0.216400
263.000029	15719	0.210802	0.214050
264.000148	15747	0.210840	0.212650
265.000283	15793	0.210889	0.210350
266.000072	15804	0.210945	0.209800
267.000095	15887	0.210980	0.205650
268.000012	15756	0.211029	0.212200
269.000167	15811	0.211058	0.209450
270.000009	15937	0.211097	0.203150
271.000028	15899	0.211156	0.205050
272.000852	15791	0.211210	0.210450
273.000153	15881	0.211234	0.205950
274.000171	15711	0.211269	0.214450
275.000224	15798	0.211317	0.210100
276.000278	15716	0.211393	0.214200
277.000006	15710	0.211421	0.214500
278.000051	15792	0.211471	0.210400
279.000006	15862	0.211535	0.206900
280.000405	15832	0.211588	0.208400
281.000133	15746	0.211619	0.212700
282.000120	15725	0.211605	0.213750
283.000043	15702	0.211607	0.214900
284.000131	15673	0.211637	0.216350
285.000008	15841	0.211661	0.207950
286.000206	15896	0.211691	0.205200
287.000057	15823	0.211731	0.208850
288.000712	15796	0.211769	0.210200
289.000206	15820	0.211815	0.209000
290.000084	15751	0.211876	0.212450
291.000722	15789	0.211928	0.210550
292.000138	15746	0.211985	0.212700
293.000006	15707	0.212031	0.214650
294.000219	15688	0.212071	0.215600
295.000999	15610	0.212091	0.219500
296.000105	15706	0.212146	0.214700
297.000011	15817	0.212174	0.209150
298.000755	15727	0.212232	0.213650
299.000063	15700	0.212270	0.215000
300.000047	15640	0.212336	0.218000
301.000045	15623	0.212384	0.218850
302.000080	15701	0.212416	0.214950
303.000078	15713	0.212446	0.214350
304.000305	15657	0.212502	0.217150
305.000042	15809	0.212536	0.209550
306.000146	15749	0.212565	0.212550
307.000070	15754	0.212600	0.212300
308.000476	15779	0.212637	0.211050
309.000082	15828	0.212688	0.208600
310.000032	15845	0.212735	0.207750
311.000074	15831	0.212777	0.208450
312.000427	15782	0.212803	0.210900
313.000132	15817	0.212826	0.209150
314.000032	15696	0.212841	0.215200
315.000019	15613	0.212893	0.219350
316.000077	15646	0.212942	0.217700
317.000002	15800	0.212985	0.210000
318.000150	15815	0.213067	0.209250
319.000171	15799	0.213115	0.210050
320.000030	15751	0.213136	0.212450
321.000206	15877	0.213196	0.206150
322.000287	15747	0.213211	0.212650
323.000041	15749	0.213232	0.212550
324.000060	15695	0.213243	0.215250
325.000168	15702	0.213303	0.214900
326.000044	15733	0.213369	0.213350
327.000108	15678	0.213404	0.216100
328.000244	15626	0.213429	0.218700
329.000163	15708	0.213478	0.214600
330.000261	15752	0.213525	0.212400
331.000178	15811	0.213562	0.209450
332.000337	15873	0.213577	0.206350
333.000009	15823	0.213603	0.208850
334.000047	15804	0.213648	0.209800
335.000176	15757	0.213735	0.212150
336.000023	15700	0.213794	0.215000
337.000290	15629	0.213842	0.218550
338.000401	15625	0.213877	0.218750
339.000047	15667	0.213890	0.216650
340.000078	15746	0.213958	0.212700
341.000166	15748	0.213971	0.212600
342.000026	15753	0.214027	0.212350
343.000052	15708	0.214090	0.214600
344.000060	15659	0.214103	0.217050
345.000044	15684	0.214164	0.215800
346.000093	15714	0.214225	0.214300
347.000167	15696	0.214276	0.215200
348.000228	15645	0.214315	0.217750
349.000300	15576	0.214343	0.221200
350.000134	15756	0.214347	0.212200
351.000195	15816	0.214372	0.209200
352.000057	15752	0.214408	0.212400
353.000210	15685	0.214435	0.215750
354.000014	15741	0.214481	0.212950
355.000117	15728	0.214514	0.213600
356.000548	15782	0.214551	0.210900
357.000140	15759	0.214580	0.212050
358.000053	15736	0.214625	0.213200
359.000083	15659	0.214684	0.217050
360.000061	15640	0.214743	0.218000
361.000080	15734	0.214735	0.213300
362.000470	15633	0.214793	0.218350
363.000091	15663	0.214867	0.216850
364.000179	15692	0.214905	0.215400
365.000058	15713	0.214945	0.214350
366.000046	15772	0.215017	0.211400
367.000786	15713	0.215023	0.214350
368.000043	15660	0.215086	0.217000
369.000167	15738	0.215120	0.213100
370.000095	15752	0.215179	0.212400
371.000125	15703	0.215225	0.214850
372.000170	15691	0.215273	0.215450
373.000445	15691	0.215294	0.215450
374.000021	15670	0.215341	0.216500
375.000072	15841	0.215390	0.207950
376.000122	15818	0.215450	0.209100
377.000061	15664	0.215475	0.216800
378.000598	15588	0.215481	0.220600
379.000200	15680	0.215500	0.216000
380.000104	15593	0.215541	0.220350
381.000105	15546	0.215584	0.222700
382.000079	15580	0.215657	0.221000
383.000104	15618	0.215706	0.219100
384.000169	15606	0.215746	0.219700
385.000193	15599	0.215784	0.220050
386.000366	15689	0.215813	0.215550
387.000001	15670	0.215826	0.216500
388.000017	15762	0.215871	0.211900
389.000147	15684	0.215957	0.215800
390.000127	15658	0.215991	0.217100
391.000099	15546	0.216011	0.222700
392.000092	15559	0.216084	0.222050
393.000034	15686	0.216142	0.215700
394.000312	15702	0.216197	0.214900
395.000010	15566	0.216241	0.221700
396.000015	15632	0.216269	0.218400
397.000102	15597	0.216334	0.220150
398.000081	15680	0.216412	0.216000
399.000140	15758	0.216459	0.212100
400.000163	15744	0.216506	0.212800
401.000367	15672	0.216543	0.216400
402.000073	15693	0.216594	0.215350
403.000929	15676	0.216609	0.216200
404.000586	15662	0.216631	0.216900
405.000055	15658	0.216667	0.217100
406.000003	15649	0.216716	0.217550
407.000062	15606	0.216775	0.219700
408.000061	15710	0.216821	0.214500
409.000241	15725	0.216852	0.213750
410.000034	15701	0.216891	0.214950
411.000054	15633	0.216957	0.218350
412.000029	15677	0.216990	0.216150
413.000117	15674	0.217019	0.216300
414.000016	15643	0.217079	0.217850
415.000069	15635	0.217106	0.218250
416.000359	15629	0.217165	0.218550
417.000206	15580	0.217177	0.221000
418.000686	15549	0.217247	0.222550
419.000025	15606	0.217272	0.219700
420.000071	15603	0.217297	0.219850
421.000170	15616	0.217343	0.219200
422.000408	15695	0.217411	0.215250
423.000081	15663	0.217428	0.216850
424.000215	15680	0.217454	0.216000
425.000089	15618	0.217490	0.219100
426.000680	15640	0.217529	0.218000
427.000110	15687	0.217561	0.215650
428.000065	15569	0.217628	0.221550
429.000035	15631	0.217683	0.218450
430.000346	15629	0.217691	0.218550
431.000083	15740	0.217722	0.213000
432.000118	15705	0.217761	0.214750
433.000201	15636	0.217787	0.218200
434.000065	15641	0.217827	0.217950
435.000194	15629	0.217867	0.218550
436.000155	15643	0.217916	0.217850
437.000013	15620	0.217973	0.219000
438.000201	15649	0.218006	0.217550
439.000030	15582	0.218046	0.220900
440.000169	15632	0.218045	0.218400
441.000068	15683	0.218081	0.215850
442.000034	15654	0.218100	0.217300
443.000399	15763	0.218152	0.211850
444.000068	15708	0.218163	0.214600
445.000165	15761	0.218178	0.211950
446.000083	15609	0.218269	0.219550
447.000238	15620	0.218302	0.219000
448.000060	15694	0.218329	0.215300
449.000062	15709	0.218323	0.214550
450.000206	15668	0.218393	0.216600
451.000005	15617	0.218424	0.219150
452.000007	15623	0.218416	0.218850
453.000181	15624	0.218440	0.218800
454.000016	15789	0.218486	0.210550
455.000101	15789	0.218515	0.210550
456.000429	15621	0.218563	0.218950
457.000369	15671	0.218626	0.216450
458.000038	15681	0.218676	0.215950
459.000650	15651	0.218691	0.217450
460.000073	15569	0.218709	0.221550
461.000098	15555	0.218743	0.222250
462.000056	15595	0.218790	0.220250
463.000080	15527	0.218843	0.223650
464.000116	15686	0.218901	0.215700
465.000190	15749	0.218930	0.212550
466.000936	15738	0.218962	0.213100
467.000066	15655	0.219013	0.217250
468.000023	15655	0.219073	0.217250
469.000130	15554	0.219102	0.222300
470.000290	15626	0.219113	0.218700
471.000160	15619	0.219201	0.219050
472.000194	15671	0.219234	0.216450
473.000083	15621	0.219288	0.218950
474.000099	15705	0.219332	0.214750
475.000162	15706	0.219359	0.214700
476.000012	15615	0.219384	0.219250
477.000106	15612	0.219433	0.219400
478.000177	15701	0.219485	0.214950
479.000075	15638	0.219537	0.218100
480.000056	15636	0.219572	0.218200
481.000050	15539	0.219587	0.223050
482.000078	15572	0.219625	0.221400
483.000074	15625	0.219720	0.218750
484.000172	15663	0.219782	0.216850
485.000097	15590	0.219801	0.220500
486.000354	15642	0.219863	0.217900
487.000021	15574	0.219923	0.221300
488.000131	15627	0.219992	0.218650
489.000107	15617	0.220000	0.219150
490.000140	15615	0.220066	0.219250
491.000181	15622	0.220134	0.218900
492.000403	15600	0.220149	0.220000
493.000060	15519	0.220179	0.224050
494.000065	15620	0.220218	0.219000
495.000036	15467	0.220241	0.226650
496.000051	15515	0.220290	0.224250
497.000067	15633	0.220348	0.218350
498.000101	15537	0.220372	0.223150
499.000000	15580	0.220433	0.221000
500.000083	15593	0.220466	0.220350
501.000037	15681	0.220517	0.215950
502.000032	15673	0.220573	0.216350
503.000087	15605	0.220611	0.219750
504.000046	15679	0.220693	0.216050
505.000037	15590	0.220734	0.220500
506.000016	15449	0.220768	0.227550
507.000108	15575	0.220814	0.221250
508.000040	15565	0.220847	0.221750
509.000095	15601	0.220900	0.219950
510.000086	15521	0.220930	0.223950
511.000127	15510	0.220982	0.224500
512.000260	15515	0.221052	0.224250
513.000054	15462	0.221122	0.226900
514.000043	15467	0.221182	0.226650
515.000258	15485	0.221191	0.225750
516.000052	15562	0.221243	0.221900
517.000237	15495	0.221276	0.225250
518.000305	15456	0.221341	0.227200
519.000071	15503	0.221403	0.224850
520.000034	15370	0.221385	0.231500
521.000279	15560	0.221440	0.222000
522.000074	15509	0.221481	0.224550
523.000036	15569	0.221533	0.221550
524.000041	15604	0.221628	0.219800
525.000504	15619	0.221683	0.219050
526.000101	15626	0.221709	0.218700
527.000246	15568	0.221732	0.221600
528.000443	15474	0.221768	0.226300
529.000022	15477	0.221818	0.226150
530.000211	15432	0.221906	0.228400
531.000326	15560	0.221951	0.222000
532.000021	15492	0.221978	0.225400
533.000535	15496	0.221993	0.225200
534.000324	15334	0.222035	0.233300
535.000061	15522	0.222061	0.223900
536.000006	15617	0.222109	0.219150
537.000048	15633	0.222172	0.218350
538.000166	15622	0.222192	0.218900
539.000009	15628	0.222211	0.218600
540.000013	15481	0.222246	0.225950
541.000429	15620	0.222285	0.219000
542.000250	15507	0.222303	0.224650
543.000660	15663	0.222329	0.216850
544.000064	15701	0.222360	0.214950
545.000012	15619	0.222381	0.219050
546.000304	15662	0.222416	0.216900
547.000298	15558	0.222415	0.222100
548.000095	15622	0.222456	0.218900
549.000054	15546	0.222493	0.222700
550.000054	15567	0.222533	0.221650
551.000061	15695	0.222529	0.215250
552.000351	15616	0.222551	0.219200
553.000223	15606	0.222572	0.219700
554.000270	15646	0.222614	0.217700
555.000396	15564	0.222658	0.221800
556.000013	15559	0.222741	0.222050
557.000147	15399	0.222781	0.230050
558.000174	15412	0.222819	0.229400
559.000039	15511	0.222869	0.224450
560.000007	15570	0.222872	0.221500
561.000466	15590	0.222924	0.220500
562.000053	15571	0.222954	0.221450
563.000255	15552	0.222997	0.222400
564.000053	15598	0.223037	0.220100
565.000004	15575	0.223050	0.221250
566.000003	15553	0.223090	0.222350
567.000082	15565	0.223169	0.221750
568.000028	15518	0.223165	0.224100
569.000240	15511	0.223240	0.224450
570.000270	15476	0.223247	0.226200
571.000145	15500	0.223267	0.225000
572.000194	15597	0.223324	0.220150
573.000281	15640	0.223387	0.218000
574.000009	15607	0.223429	0.219650
575.000041	15518	0.223463	0.224100
576.000134	15563	0.223508	0.221850
577.000048	15637	0.223546	0.218150
578.000159	15589	0.223554	0.220550
579.000106	15580	0.223585	0.221000
580.000111	15508	0.223623	0.224600
581.000036	15570	0.223642	0.221500
582.000043	15601	0.223723	0.219950
583.000056	15544	0.223791	0.222800
584.000305	15581	0.223825	0.220950
585.000114	15657	0.223858	0.217150
586.001000	15612	0.223857	0.219400
587.000058	15603	0.223911	0.219850
588.000363	15529	0.223959	0.223550
589.000051	15545	0.223987	0.222750
590.000144	15507	0.224033	0.224650
591.000122	15480	0.224055	0.226000
592.000252	15457	0.224079	0.227150
593.000061	15527	0.224116	0.223650
594.000011	15544	0.224157	0.222800
595.000040	15542	0.224226	0.222900
596.000061	15458	0.224271	0.227100
597.000052	15477	0.224302	0.226150
598.000337	15466	0.224342	0.226700
599.000043	15475	0.224368	0.226250
600.000001	15375	0.224393	0.231250
601.000020	15365	0.224431	0.231750
602.000039	15488	0.224467	0.225600
603.000005	15437	0.224556	0.228150
604.000060	15487	0.224613	0.225650
605.000243	15503	0.224658	0.224850
606.000128	15337	0.224738	0.233150
607.000005	15381	0.224780	0.230950
608.000060	15451	0.224826	0.227450
609.000122	15413	0.224843	0.229350
610.000418	15498	0.224867	0.225100
611.000195	15468	0.224904	0.226600
612.000107	15410	0.224980	0.229500
613.000068	15437	0.225008	0.228150
614.000109	15396	0.225041	0.230200
615.000022	15424	0.225145	0.228800
616.000172	15566	0.225206	0.221700
617.000098	15568	0.225239	0.221600
618.000451	15603	0.225300	0.219850
619.000214	15532	0.225352	0.223400
620.000115	15606	0.225379	0.219700
621.000065	15527	0.225442	0.223650
622.000093	15601	0.225527	0.219950
623.000027	15495	0.225554	0.225250
624.000180	15501	0.225623	0.224950
625.000003	15540	0.225670	0.223000
626.000114	15498	0.225726	0.225100
627.000692	15503	0.225749	0.224850
628.000102	15497	0.225751	0.225150
629.000207	15400	0.225838	0.230000
630.000123	15449	0.225877	0.227550
631.000125	15449	0.225896	0.227550
632.000169	15494	0.225944	0.225300
633.000095	15494	0.225997	0.225300
634.000175	15499	0.226082	0.225050
635.000154	15536	0.226111	0.223200
636.000068	15576	0.226141	0.221200
637.000623	15595	0.226159	0.220250
638.000051	15477	0.226208	0.226150
639.000066	15495	0.226254	0.225250
640.000100	15515	0.226282	0.224250
641.000073	15449	0.226317	0.227550
642.000090	15443	0.226398	0.227850
643.000424	15329	0.226445	0.233550
644.000003	15455	0.226470	0.227250
645.000675	15480	0.226480	0.226000
646.000228	15439	0.226503	0.228050
647.000004	15514	0.226517	0.224300
648.000059	15385	0.226567	0.230750
649.000019	15482	0.226536	0.225900
650.000245	15491	0.226579	0.225450
651.000057	15502	0.226587	0.224900
652.000089	15509	0.226667	0.224550
653.000012	15533	0.226703	0.223350
654.000118	15512	0.226714	0.224400
655.000055	15490	0.226721	0.225500
656.000120	15455	0.226774	0.227250
657.000151	15408	0.226837	0.229600
658.000381	15438	0.226893	0.228100
659.000049	15469	0.226969	0.226550
660.000207	15462	0.227002	0.226900
661.000050	15486	0.227020	0.225700
662.000186	15518	0.227033	0.224100
663.000003	15450	0.227071	0.227500
664.000068	15458	0.227077	0.227100
665.000086	15547	0.227119	0.222650
666.000095	15576	0.227166	0.221200
667.000027	15362	0.227160	0.231900
668.000037	15449	0.227197	0.227550
669.000221	15521	0.227302	0.223950
670.000064	15571	0.227355	0.221450
671.000047	15462	0.227440	0.226900
672.000042	15436	0.227485	0.228200
673.000030	15358	0.227496	0.232100
674.000300	15427	0.227592	0.228650
675.000254	15440	0.227620	0.228000
676.000088	15531	0.227642	0.223450
677.000003	15460	0.227687	0.227000
678.000319	15467	0.227715	0.226650
679.000039	15489	0.227731	0.225550
680.000559	15511	0.227759	0.224450
681.000081	15436	0.227843	0.228200
682.000304	15455	0.227919	0.227250
683.000144	15449	0.228004	0.227550
684.000167	15358	0.228079	0.232100
685.000068	15370	0.228128	0.231500
686.000271	15514	0.228162	0.224300
687.000457	15471	0.228186	0.226450
688.000010	15508	0.228251	0.224600
689.000007	15440	0.228316	0.228000
690.000292	15523	0.228333	0.223850
691.000125	15548	0.228422	0.222600
692.000172	15437	0.228511	0.228150
693.000112	15491	0.228525	0.225450
694.000008	15543	0.228597	0.222850
695.000073	15437	0.228599	0.228150
696.000074	15493	0.228647	0.225350
697.000081	15411	0.228696	0.229450
698.000109	15451	0.228781	0.227450
699.000003	15443	0.228786	0.227850
700.000014	15417	0.228788	0.229150
701.000103	15394	0.228836	0.230300
702.000226	15437	0.228902	0.228150
703.000035	15349	0.228906	0.232550
704.000224	15228	0.228882	0.238600
705.000131	15294	0.228926	0.235300
706.000028	15434	0.229007	0.228300
707.000071	15417	0.229056	0.229150
708.000263	15513	0.229126	0.224350
709.001020	15475	0.229180	0.226250
710.000032	15354	0.229226	0.232300
711.000198	15495	0.229245	0.225250
712.000165	15416	0.229250	0.229200
713.000189	15468	0.229212	0.226600
714.000196	15512	0.229276	0.224400
715.000091	15309	0.229333	0.234550
716.000017	15392	0.229370	0.230400
717.000004	15315	0.229383	0.234250
718.000163	15477	0.229443	0.226150
719.000088	15482	0.229488	0.225900
720.000110	15412	0.229506	0.229400
721.000164	15417	0.229507	0.229150
722.000241	15367	0.229506	0.231650
723.000077	15468	0.229575	0.226600
724.000265	15463	0.229635	0.226850
725.000256	15411	0.229641	0.229450
726.000513	15451	0.229688	0.227450
727.000665	15438	0.229691	0.228100
728.000002	15386	0.229777	0.230700
729.000108	15304	0.229836	0.234800
730.000087	15418	0.229859	0.229100
731.000192	15343	0.229891	0.232850
732.000024	15434	0.229904	0.228300
733.000306	15437	0.229926	0.228150
734.000371	15353	0.229966	0.232350
735.000086	15331	0.230015	0.233450
736.000111	15293	0.230076	0.235350
737.000061	15298	0.230118	0.235100
738.000068	15331	0.230165	0.233450
739.000010	15378	0.230249	0.231100
740.000336	15192	0.230351	0.240400
741.000083	15279	0.230430	0.236050
742.000222	15300	0.230507	0.235000
743.000002	15164	0.230601	0.241800
744.000021	15270	0.230657	0.236500
745.000113	15375	0.230672	0.231250
746.000081	15296	0.230679	0.235200
747.000096	15295	0.230719	0.235250
748.000061	15255	0.230735	0.237250
749.000002	15246	0.230780	0.237700
750.000482	15436	0.230781	0.228200
751.000216	15483	0.230817	0.225850
752.000003	15442	0.230880	0.227900
753.000064	15326	0.230911	0.233700
754.000294	15372	0.230975	0.231400
755.000012	15362	0.231021	0.231900
756.000047	15423	0.231013	0.228850
757.000168	15336	0.231028	0.233200
758.000289	15352	0.231078	0.232400
759.000006	15443	0.231184	0.227850
760.000167	15466	0.231169	0.226700
761.000076	15388	0.231219	0.230600
762.000220	15262	0.231239	0.236900
763.000081	15272	0.231285	0.236400
764.000157	15360	0.231302	0.232000
765.000582	15402	0.231383	0.229900
766.000229	15381	0.231429	0.230950
767.000372	15259	0.231441	0.237050
768.000063	15372	0.231532	0.231400
769.000212	15321	0.231599	0.233950
770.000305	15387	0.231648	0.230650
771.000146	15394	0.231664	0.230300
772.000051	15351	0.231699	0.232450
773.000098	15369	0.231749	0.231550
