Time	Pop size	Mean_death_rate	Mean_birth_rate
80.000124	9731	0.508202	0.513450
81.000014	9675	0.508260	0.516250
82.000160	9644	0.508345	0.517800
83.000151	9652	0.508466	0.517400
84.000020	9729	0.508560	0.513550
85.000153	9766	0.508664	0.511700
86.000048	9668	0.508743	0.516600
87.000347	9700	0.508846	0.515000
88.000061	9718	0.508953	0.514100
89.000088	9827	0.509052	0.508650
90.000236	9811	0.509174	0.509450
91.000037	9882	0.509331	0.505900
92.000168	9823	0.509465	0.508850
93.000000	9972	0.509557	0.501400
94.000001	9812	0.509666	0.509400
95.000020	9725	0.509757	0.513750
96.000205	9678	0.509815	0.516100
97.000007	9749	0.509933	0.512550
98.000064	9806	0.510031	0.509700
99.000047	9751	0.510197	0.512450
100.000058	9694	0.510334	0.515300
101.000003	9832	0.510401	0.508400
102.000145	9869	0.510508	0.506550
103.000117	9935	0.510621	0.503250
104.000076	9882	0.510743	0.505900
105.000154	9716	0.510856	0.514200
106.000107	9811	0.510899	0.509450
107.000011	9647	0.511048	0.517650
108.000020	9628	0.511150	0.518600
109.000085	9713	0.511250	0.514350
110.000037	9817	0.511389	0.509150
111.000152	9731	0.511518	0.513450
112.000015	9719	0.511636	0.514050
113.000129	9644	0.511782	0.517800
114.000013	9552	0.511928	0.522400
115.000057	9695	0.512045	0.515250
116.000016	9774	0.512141	0.511300
117.000120	9889	0.512273	0.505550
118.000011	9677	0.512340	0.516150
119.000187	9721	0.512414	0.513950
120.000251	9632	0.512489	0.518400
121.000104	9657	0.512620	0.517150
122.000024	9749	0.512714	0.512550
123.000018	9832	0.512859	0.508400
124.000065	9792	0.512972	0.510400
125.000037	9693	0.513037	0.515350
126.000061	9761	0.513127	0.511950
127.000033	9780	0.513256	0.511000
128.000217	9760	0.513407	0.512000
129.000021	9704	0.513497	0.514800
130.000022	9778	0.513642	0.511100
131.000379	9690	0.513700	0.515500
132.000076	9781	0.513807	0.510950
133.000074	9732	0.513908	0.513400
134.000046	9752	0.514028	0.512400
135.000106	9767	0.514113	0.511650
136.000021	9708	0.514103	0.514600
137.000166	9725	0.514261	0.513750
138.000148	9743	0.514334	0.512850
139.000120	9686	0.514514	0.515700
140.000015	9662	0.514602	0.516900
141.000014	9587	0.514744	0.520650
142.000111	9622	0.514914	0.518900
143.000168	9623	0.515085	0.518850
144.000164	9611	0.515198	0.519450
145.000185	9849	0.515333	0.507550
146.000105	9801	0.515437	0.509950
147.000005	9648	0.515600	0.517600
148.000165	9588	0.515667	0.520600
149.000174	9647	0.515790	0.517650
150.000217	9649	0.515875	0.517550
151.000140	9810	0.516013	0.509500
152.000032	9744	0.516169	0.512800
153.000300	9589	0.516321	0.520550
154.000167	9697	0.516443	0.515150
155.000336	9652	0.516459	0.517400
156.000060	9697	0.516586	0.515150
157.000128	9661	0.516717	0.516950
158.000193	9665	0.516766	0.516750
159.000026	9502	0.516902	0.524900
160.000337	9573	0.517029	0.521350
161.000260	9522	0.517112	0.523900
162.000005	9664	0.517270	0.516800
163.000091	9661	0.517449	0.516950
164.000360	9557	0.517528	0.522150
165.000219	9548	0.517660	0.522600
166.000240	9676	0.517748	0.516200
167.000217	9745	0.517988	0.512750
168.000062	9779	0.518057	0.511050
169.000152	9668	0.518167	0.516600
170.000094	9622	0.518277	0.518900
171.000141	9548	0.518352	0.522600
172.000056	9552	0.518498	0.522400
173.000460	9448	0.518621	0.527600
174.000086	9497	0.518733	0.525150
175.000027	9619	0.518845	0.519050
176.000159	9750	0.518862	0.512500
177.000009	9560	0.519001	0.522000
178.000006	9638	0.519171	0.518100
179.000099	9693	0.519351	0.515350
180.000038	9747	0.519503	0.512650
181.000186	9584	0.519646	0.520800
182.000019	9640	0.519764	0.518000
183.000251	9545	0.519892	0.522750
184.000156	9629	0.520042	0.518550
185.000228	9692	0.520173	0.515400
186.000060	9592	0.520264	0.520400
187.000091	9589	0.520356	0.520550
188.000019	9580	0.520465	0.521000
189.000048	9666	0.520488	0.516700
190.000006	9616	0.520683	0.519200
191.000041	9655	0.520785	0.517250
192.000246	9641	0.520923	0.517950
193.000014	9567	0.521037	0.521650
194.000131	9470	0.521126	0.526500
195.000335	9403	0.521252	0.529850
196.000128	9650	0.521400	0.517500
197.000164	9568	0.521566	0.521600
198.000023	9558	0.521751	0.522100
199.000134	9425	0.521939	0.528750
200.000098	9551	0.522037	0.522450
201.000035	9494	0.522142	0.525300
202.000103	9515	0.522280	0.524250
203.000017	9584	0.522463	0.520800
204.000013	9621	0.522495	0.518950
205.000106	9718	0.522654	0.514100
206.000048	9709	0.522751	0.514550
207.000186	9741	0.522858	0.512950
208.000084	9496	0.522944	0.525200
209.000122	9467	0.523092	0.526650
210.000134	9729	0.523153	0.513550
211.000365	9670	0.523281	0.516500
212.000077	9753	0.523426	0.512350
213.000056	9668	0.523466	0.516600
214.000249	9631	0.523595	0.518450
215.000024	9552	0.523689	0.522400
216.000255	9579	0.523828	0.521050
217.000011	9404	0.523936	0.529800
218.000368	9522	0.524095	0.523900
219.000001	9638	0.524214	0.518100
220.000116	9713	0.524362	0.514350
221.000014	9692	0.524475	0.515400
222.000044	9697	0.524616	0.515150
223.000426	9509	0.524742	0.524550
224.000174	9455	0.524798	0.527250
225.000011	9552	0.524895	0.522400
226.000024	9532	0.524992	0.523400
227.000024	9499	0.525021	0.525050
228.000120	9488	0.525123	0.525600
229.000062	9503	0.525337	0.524850
230.000059	9517	0.525540	0.524150
231.000098	9468	0.525697	0.526600
232.000054	9531	0.525783	0.523450
233.000005	9646	0.525920	0.517700
234.000003	9537	0.525990	0.523150
235.000080	9514	0.526167	0.524300
236.000015	9613	0.526420	0.519350
237.000051	9543	0.526640	0.522850
238.000014	9445	0.526682	0.527750
239.000003	9428	0.526771	0.528600
240.000028	9322	0.526935	0.533900
241.000326	9441	0.527122	0.527950
242.000024	9451	0.527183	0.527450
243.000093	9407	0.527334	0.529650
244.000012	9403	0.527397	0.529850
245.000222	9497	0.527421	0.525150
246.000111	9518	0.527571	0.524100
247.000045	9535	0.527660	0.523250
248.000012	9535	0.527743	0.523250
249.000098	9652	0.527907	0.517400
250.000257	9535	0.527955	0.523250
251.000056	9434	0.528162	0.528300
252.000087	9262	0.528218	0.536900
253.000037	9170	0.528302	0.541500
254.000032	9160	0.528385	0.542000
255.000412	9226	0.528420	0.538700
256.000017	9290	0.528659	0.535500
257.000070	9323	0.528774	0.533850
258.000103	9461	0.528787	0.526950
259.000448	9430	0.528850	0.528500
260.000152	9327	0.529044	0.533650
261.000012	9374	0.529142	0.531300
262.000051	9342	0.529249	0.532900
263.000086	9339	0.529372	0.533050
264.000033	9354	0.529486	0.532300
265.000004	9555	0.529647	0.522250
266.000188	9512	0.529817	0.524400
267.000215	9507	0.529962	0.524650
268.000051	9504	0.530126	0.524800
269.000057	9436	0.530152	0.528200
270.000124	9342	0.530283	0.532900
271.000139	9296	0.530472	0.535200
272.000013	9506	0.530690	0.524700
273.000337	9509	0.530848	0.524550
274.000196	9473	0.531044	0.526350
275.000055	9427	0.531141	0.528650
276.000055	9344	0.531190	0.532800
277.000047	9316	0.531259	0.534200
278.000087	9293	0.531344	0.535350
279.000071	9257	0.531465	0.537150
280.000081	9287	0.531634	0.535650
281.000036	9376	0.531710	0.531200
282.000130	9384	0.531854	0.530800
283.000040	9388	0.532042	0.530600
284.000240	9438	0.532159	0.528100
285.000044	9305	0.532347	0.534750
286.000037	9383	0.532637	0.530850
287.000028	9436	0.532683	0.528200
288.000220	9298	0.532851	0.535100
289.000163	9448	0.532953	0.527600
290.000087	9323	0.533063	0.533850
291.000063	9301	0.533089	0.534950
292.000018	9344	0.533267	0.532800
293.000207	9295	0.533388	0.535250
294.000081	9406	0.533450	0.529700
295.000016	9373	0.533548	0.531350
296.000282	9523	0.533721	0.523850
297.000095	9403	0.533806	0.529850
298.000064	9322	0.533937	0.533900
299.000252	9387	0.534067	0.530650
300.000333	9382	0.534263	0.530900
301.000066	9209	0.534413	0.539550
302.000320	9271	0.534719	0.536450
303.000238	9475	0.534915	0.526250
304.000003	9384	0.535132	0.530800
305.000056	9381	0.535338	0.530950
306.000026	9414	0.535461	0.529300
307.000437	9274	0.535610	0.536300
308.000267	9324	0.535690	0.533800
309.000085	9259	0.535931	0.537050
310.000048	9413	0.536038	0.529350
311.000434	9496	0.536264	0.525200
312.000019	9369	0.536435	0.531550
313.000062	9255	0.536552	0.537250
314.000352	9237	0.536570	0.538150
315.000070	9340	0.536700	0.533000
316.000144	9343	0.536766	0.532850
317.000006	9541	0.537097	0.522950
318.000015	9406	0.537218	0.529700
319.000517	9353	0.537308	0.532350
320.000050	9379	0.537404	0.531050
321.000138	9270	0.537533	0.536500
322.000306	9259	0.537673	0.537050
323.000168	9361	0.537886	0.531950
324.000195	9283	0.537900	0.535850
325.000054	9258	0.538075	0.537100
326.000093	9251	0.538151	0.537450
327.000048	9297	0.538198	0.535150
328.000209	9277	0.538252	0.536150
329.000057	9198	0.538292	0.540100
330.000062	9212	0.538383	0.539400
331.000014	9104	0.538724	0.544800
332.000134	9205	0.538980	0.539750
333.000029	9114	0.539053	0.544300
334.000324	9259	0.539266	0.537050
335.000090	9243	0.539188	0.537850
336.000000	9228	0.539329	0.538600
337.000113	9312	0.539345	0.534400
338.000205	9198	0.539470	0.540100
339.000156	9129	0.539648	0.543550
340.000208	9130	0.539877	0.543500
341.000071	9152	0.540076	0.542400
342.000079	9106	0.540240	0.544700
343.000013	9102	0.540370	0.544900
344.000167	8938	0.540520	0.553100
345.000035	8961	0.540677	0.551950
346.000014	8906	0.540962	0.554700
347.000018	8901	0.541255	0.554950
348.000158	8799	0.541568	0.560050
349.000008	8939	0.541776	0.553050
350.000061	8967	0.541898	0.551650
351.000011	9138	0.541896	0.543100
352.000091	9142	0.541965	0.542900
353.000002	9185	0.542036	0.540750
354.000022	8949	0.542096	0.552550
355.000065	8902	0.542191	0.554900
356.000035	9150	0.542245	0.542500
357.000301	8975	0.542244	0.551250
358.000149	8847	0.542381	0.557650
359.000070	9024	0.542524	0.548800
360.000044	9060	0.542684	0.547000
361.000083	9119	0.542675	0.544050
362.000011	9097	0.543044	0.545150
363.000133	9131	0.543240	0.543450
364.000024	9212	0.543393	0.539400
365.000019	9331	0.543471	0.533450
366.000158	9403	0.543546	0.529850
367.000067	9292	0.543636	0.535400
368.000027	9219	0.543740	0.539050
369.000005	9125	0.543917	0.543750
370.000046	9265	0.544122	0.536750
371.000220	9215	0.544273	0.539250
372.000028	9254	0.544352	0.537300
373.000098	9134	0.544400	0.543300
374.000091	9019	0.544530	0.549050
375.000074	9064	0.544644	0.546800
376.000244	9135	0.544806	0.543250
377.000134	9222	0.544900	0.538900
378.000023	9190	0.545026	0.540500
379.000247	9170	0.545290	0.541500
380.000027	9230	0.545392	0.538500
381.000144	9131	0.545508	0.543450
382.000055	9079	0.545756	0.546050
383.000072	8986	0.545785	0.550700
384.000174	9057	0.545976	0.547150
385.000229	9325	0.546057	0.533750
386.000101	9269	0.546096	0.536550
387.000029	9136	0.546122	0.543200
388.000055	9172	0.546359	0.541400
389.000010	9220	0.546372	0.539000
390.000107	9122	0.546575	0.543900
391.000067	9150	0.546704	0.542500
392.000011	9123	0.546764	0.543850
393.000155	9122	0.546893	0.543900
394.000112	9223	0.547148	0.538850
395.000169	9167	0.547366	0.541650
396.000097	9101	0.547601	0.544950
397.000153	9101	0.547728	0.544950
398.000067	8984	0.547967	0.550800
399.000011	9062	0.548342	0.546900
400.000049	9148	0.548436	0.542600
401.000124	8995	0.548695	0.550250
402.000096	8939	0.548729	0.553050
403.000049	8951	0.548948	0.552450
404.000089	8862	0.549154	0.556900
405.000159	8783	0.549437	0.560850
406.000064	8816	0.549727	0.559200
407.000026	8824	0.549919	0.558800
408.000073	8823	0.549952	0.558850
409.000032	8778	0.550046	0.561100
410.000195	8916	0.550312	0.554200
411.000069	8848	0.550485	0.557600
412.000040	8898	0.550648	0.555100
413.000245	8869	0.550859	0.556550
414.000133	8793	0.551140	0.560350
415.000120	9000	0.551371	0.550000
416.000243	9102	0.551538	0.544900
417.000174	9007	0.551665	0.549650
418.000008	9164	0.551943	0.541800
419.000036	9095	0.552080	0.545250
420.000164	9153	0.552258	0.542350
421.000032	9044	0.552359	0.547800
422.000002	9022	0.552531	0.548900
423.000112	8904	0.552836	0.554800
424.000003	8911	0.553051	0.554450
425.000434	8975	0.553233	0.551250
426.000039	8946	0.553366	0.552700
427.000101	8974	0.553351	0.551300
428.000633	8975	0.553431	0.551250
429.000048	9004	0.553655	0.549800
430.000000	9129	0.553738	0.543550
431.000066	8909	0.553770	0.554550
432.000053	8932	0.553888	0.553400
433.000081	8941	0.553844	0.552950
434.000010	8890	0.554057	0.555500
435.000009	8879	0.554153	0.556050
436.000031	8941	0.554415	0.552950
437.000133	8912	0.554697	0.554400
438.000015	8773	0.554887	0.561350
439.000127	8857	0.555077	0.557150
440.000095	8924	0.555129	0.553800
441.000071	8919	0.555181	0.554050
442.000063	8932	0.555267	0.553400
443.000370	8931	0.555497	0.553450
444.000007	8845	0.555388	0.557750
445.000011	8798	0.555444	0.560100
446.000001	8905	0.555716	0.554750
447.000059	8883	0.555733	0.555850
448.000008	8972	0.555776	0.551400
449.000050	8860	0.555933	0.557000
450.000024	8989	0.556154	0.550550
451.000038	8942	0.556431	0.552900
452.000009	8797	0.556577	0.560150
453.000358	9012	0.556740	0.549400
454.000038	8986	0.556785	0.550700
455.000336	8912	0.556964	0.554400
456.000075	8781	0.557065	0.560950
457.000175	8742	0.557332	0.562900
458.000366	8857	0.557502	0.557150
459.000175	8873	0.557621	0.556350
460.000116	8879	0.557596	0.556050
461.000100	8959	0.557698	0.552050
462.000389	8920	0.557912	0.554000
463.000028	8897	0.557957	0.555150
464.000047	8743	0.558185	0.562850
465.000033	8876	0.558289	0.556200
466.000029	8852	0.558566	0.557400
467.000019	8924	0.558609	0.553800
468.000006	8968	0.558669	0.551600
469.000054	8948	0.558658	0.552600
470.000006	8908	0.558735	0.554600
471.000020	8948	0.558771	0.552600
472.000279	8954	0.558877	0.552300
473.000011	8777	0.558976	0.561150
474.000063	8746	0.559217	0.562700
475.000039	8785	0.559208	0.560750
476.000183	8782	0.559367	0.560900
477.000038	8706	0.559592	0.564700
478.000002	8544	0.559645	0.572800
479.000024	8710	0.559724	0.564500
480.000060	8832	0.559881	0.558400
481.000154	8848	0.560159	0.557600
482.000149	8692	0.560300	0.565400
483.000155	8806	0.560374	0.559700
484.000023	8838	0.560620	0.558100
485.000036	8823	0.560801	0.558850
486.000205	8699	0.561038	0.565050
487.000006	8654	0.561239	0.567300
488.000038	8876	0.561482	0.556200
489.000038	8891	0.561547	0.555450
490.000012	8797	0.561798	0.560150
491.000056	8816	0.562075	0.559200
492.000053	8824	0.562312	0.558800
493.000022	8829	0.562274	0.558550
494.000017	8832	0.562258	0.558400
495.000157	8749	0.562555	0.562550
496.000071	8711	0.562615	0.564450
497.000067	8733	0.562665	0.563350
498.000117	8702	0.562765	0.564900
499.000173	8768	0.562995	0.561600
500.000069	8619	0.563337	0.569050
501.000109	8561	0.563352	0.571950
502.000178	8502	0.563573	0.574900
503.000032	8680	0.563681	0.566000
504.000628	8564	0.563866	0.571800
505.000119	8547	0.564011	0.572650
506.000018	8468	0.563936	0.576600
507.000051	8612	0.564232	0.569400
508.000082	8546	0.564515	0.572700
509.000000	8493	0.564533	0.575350
510.000159	8492	0.564712	0.575400
511.000141	8689	0.564889	0.565550
512.000105	8721	0.564823	0.563950
513.000011	8740	0.565019	0.563000
514.000188	8766	0.565026	0.561700
515.000124	8691	0.565286	0.565450
516.000163	8600	0.565419	0.570000
517.000022	8644	0.565521	0.567800
518.000206	8815	0.565562	0.559250
519.000054	8795	0.565736	0.560250
520.000424	8591	0.565884	0.570450
521.000013	8621	0.565937	0.568950
522.000016	8738	0.566047	0.563100
523.000017	8718	0.566209	0.564100
524.000032	8724	0.566454	0.563800
525.000108	8693	0.566503	0.565350
526.000008	8701	0.566704	0.564950
527.000016	8687	0.566846	0.565650
528.000019	8763	0.567001	0.561850
529.000080	8847	0.567101	0.557650
530.000083	8752	0.567312	0.562400
531.000048	8797	0.567525	0.560150
532.000043	8807	0.567790	0.559650
533.000110	8801	0.567930	0.559950
534.000019	8601	0.567956	0.569950
535.000073	8629	0.568089	0.568550
536.000114	8640	0.568204	0.568000
537.000187	8619	0.568325	0.569050
538.000221	8554	0.568575	0.572300
539.000053	8720	0.568876	0.564000
540.000012	8791	0.569108	0.560450
541.000018	8772	0.569230	0.561400
542.000120	8805	0.569026	0.559750
543.000020	8825	0.569175	0.558750
544.000175	8636	0.569340	0.568200
545.000054	8755	0.569174	0.562250
546.000288	8683	0.569387	0.565850
547.000084	8527	0.569405	0.573650
548.000271	8651	0.569538	0.567450
549.000181	8709	0.569296	0.564550
550.000152	8697	0.569362	0.565150
551.000048	8749	0.569366	0.562550
552.000013	8872	0.569712	0.556400
553.000055	8813	0.569837	0.559350
554.000011	8655	0.569975	0.567250
555.000234	8676	0.570157	0.566200
556.000063	8626	0.570298	0.568700
557.000017	8663	0.570399	0.566850
558.000035	8603	0.570550	0.569850
559.000215	8620	0.570658	0.569000
560.000027	8596	0.570760	0.570200
561.000022	8560	0.570639	0.572000
562.000100	8536	0.570712	0.573200
563.000109	8747	0.571133	0.562650
564.000141	8846	0.570948	0.557700
565.000115	8715	0.571090	0.564250
566.000036	8648	0.571101	0.567600
567.000045	8630	0.571097	0.568500
568.000193	8548	0.571067	0.572600
569.000090	8495	0.570972	0.575250
570.000060	8473	0.571264	0.576350
571.000029	8464	0.571366	0.576800
572.000182	8567	0.571511	0.571650
573.000036	8663	0.571437	0.566850
574.000121	8685	0.571662	0.565750
575.000218	8557	0.571711	0.572150
576.000138	8571	0.571539	0.571450
577.000001	8516	0.571654	0.574200
578.000025	8641	0.571863	0.567950
579.000057	8511	0.571982	0.574450
580.000082	8632	0.572122	0.568400
581.000143	8576	0.572379	0.571200
582.000214	8532	0.572380	0.573400
583.000023	8497	0.572646	0.575150
584.000050	8466	0.572668	0.576700
585.000009	8515	0.572715	0.574250
586.000176	8496	0.572751	0.575200
587.000110	8501	0.572948	0.574950
588.000103	8540	0.573218	0.573000
589.000115	8577	0.573399	0.571150
590.000239	8528	0.573367	0.573600
591.000043	8474	0.573597	0.576300
592.000128	8521	0.573818	0.573950
593.000041	8611	0.574050	0.569450
594.000012	8571	0.574271	0.571450
595.000008	8518	0.574537	0.574100
596.000154	8683	0.574531	0.565850
597.000084	8821	0.574484	0.558950
598.000021	8742	0.574792	0.562900
599.000130	8511	0.575089	0.574450
600.000181	8461	0.575123	0.576950
601.000008	8503	0.575545	0.574850
602.000160	8526	0.575798	0.573700
603.000214	8575	0.575705	0.571250
604.000093	8421	0.575785	0.578950
605.000106	8492	0.575739	0.575400
606.000707	8522	0.575971	0.573900
607.000073	8447	0.576337	0.577650
608.000371	8420	0.576469	0.579000
609.000277	8476	0.576665	0.576200
610.000142	8541	0.576856	0.572950
611.000231	8564	0.577115	0.571800
612.000038	8498	0.577295	0.575100
613.000006	8557	0.577301	0.572150
614.000033	8407	0.577308	0.579650
615.000023	8358	0.577332	0.582100
616.000273	8382	0.577727	0.580900
617.000020	8369	0.577746	0.581550
618.000120	8251	0.577750	0.587450
619.000008	8334	0.577906	0.583300
620.000082	8344	0.577945	0.582800
621.000013	8242	0.577955	0.587900
622.000016	8209	0.578053	0.589550
623.000157	8337	0.578481	0.583150
624.000199	8429	0.578631	0.578550
625.000083	8329	0.578695	0.583550
626.000172	8377	0.578971	0.581150
627.000113	8323	0.579063	0.583850
628.000116	8289	0.578984	0.585550
629.000075	8424	0.579048	0.578800
630.000190	8290	0.579035	0.585500
631.000026	8203	0.579165	0.589850
632.000092	8189	0.579619	0.590550
633.000016	8304	0.579811	0.584800
634.000002	8378	0.579881	0.581100
635.000047	8349	0.580057	0.582550
636.000134	8433	0.580222	0.578350
637.000363	8310	0.580259	0.584500
638.000019	8149	0.580723	0.592550
639.000104	8250	0.581169	0.587500
640.000069	8390	0.581321	0.580500
641.000028	8446	0.581901	0.577700
642.000079	8402	0.581928	0.579900
643.000033	8412	0.582145	0.579400
644.000015	8503	0.582280	0.574850
645.000107	8460	0.582503	0.577000
646.000229	8344	0.582402	0.582800
647.000113	8303	0.582445	0.584850
648.000027	8348	0.582597	0.582600
649.000141	8403	0.582671	0.579850
650.000200	8346	0.583060	0.582700
651.000007	8436	0.583130	0.578200
652.000071	8371	0.583398	0.581450
653.000079	8592	0.583531	0.570400
654.000138	8448	0.583511	0.577600
655.000284	8431	0.583690	0.578450
656.000098	8506	0.583566	0.574700
657.000005	8515	0.583648	0.574250
658.000015	8346	0.583923	0.582700
659.000033	8479	0.584122	0.576050
660.000024	8337	0.584122	0.583150
661.000190	8407	0.584203	0.579650
662.000011	8358	0.584298	0.582100
663.000000	8337	0.584360	0.583150
664.000022	8250	0.584455	0.587500
665.000302	8240	0.584259	0.588000
666.000056	8305	0.584383	0.584750
667.000039	8230	0.584411	0.588500
668.000156	8258	0.584685	0.587100
669.000144	8215	0.584890	0.589250
670.000071	8221	0.584947	0.588950
671.000024	8372	0.584793	0.581400
672.000469	8366	0.585202	0.581700
673.000050	8298	0.585607	0.585100
674.000009	8269	0.585732	0.586550
675.000069	8380	0.585962	0.581000
676.000081	8185	0.586303	0.590750
677.000131	8221	0.586133	0.588950
678.000299	8303	0.586159	0.584850
679.000039	8293	0.586166	0.585350
680.000104	8271	0.586357	0.586450
681.000058	8325	0.586467	0.583750
682.000010	8248	0.586347	0.587600
683.000104	8142	0.586620	0.592900
684.000019	8250	0.586409	0.587500
685.000067	8300	0.586884	0.585000
686.000156	8512	0.586999	0.574400
687.000023	8396	0.586972	0.580200
688.000053	8512	0.586887	0.574400
689.000101	8500	0.586805	0.575000
690.000074	8448	0.587040	0.577600
691.000326	8356	0.587285	0.582200
692.000080	8528	0.587763	0.573600
693.000139	8422	0.587717	0.578900
694.000008	8278	0.587945	0.586100
695.000110	8328	0.588101	0.583600
696.000011	8403	0.588246	0.579850
697.000096	8457	0.588186	0.577150
698.000182	8261	0.588251	0.586950
699.000000	8220	0.588307	0.589000
700.000139	8261	0.588130	0.586950
701.000016	8104	0.588331	0.594800
702.000035	8095	0.588481	0.595250
703.000246	8035	0.588522	0.598250
704.000069	8090	0.588851	0.595500
705.000046	8014	0.589094	0.599300
706.000081	8140	0.589106	0.593000
707.000037	8162	0.589292	0.591900
708.000027	8114	0.589590	0.594300
709.000081	7986	0.589585	0.600700
710.000214	8142	0.589813	0.592900
711.000010	8134	0.589963	0.593300
712.000253	8238	0.590076	0.588100
713.000011	8266	0.590024	0.586700
714.000282	8301	0.590453	0.584950
715.000191	8218	0.590298	0.589100
716.000055	8168	0.590085	0.591600
717.000007	8189	0.589988	0.590550
718.000405	8128	0.590227	0.593600
719.000153	8218	0.590169	0.589100
720.000051	8150	0.590238	0.592500
721.000006	8287	0.590944	0.585650
722.000169	8140	0.590993	0.593000
723.000078	8201	0.591093	0.589950
724.000104	8214	0.591419	0.589300
725.000139	8108	0.591298	0.594600
726.000012	8162	0.591250	0.591900
727.000176	8303	0.591320	0.584850
728.000059	8381	0.591449	0.580950
729.000002	8312	0.591293	0.584400
730.000069	8134	0.591523	0.593300
731.000101	8274	0.591787	0.586300
732.000016	8272	0.592114	0.586400
733.000085	8276	0.591981	0.586200
734.000035	8306	0.592177	0.584700
735.000211	7971	0.592287	0.601450
736.000014	7942	0.592339	0.602900
737.000004	8055	0.592354	0.597250
738.000099	7944	0.592166	0.602800
739.000130	7953	0.592160	0.602350
740.000105	8167	0.592168	0.591650
741.000350	8104	0.592268	0.594800
742.000108	8168	0.592422	0.591600
743.000001	8191	0.592668	0.590450
744.000007	8299	0.592730	0.585050
745.000491	8050	0.593314	0.597500
746.000049	8111	0.593650	0.594450
747.000088	8184	0.593781	0.590800
748.000138	8202	0.593697	0.589900
749.000001	8135	0.593241	0.593250
750.000071	8200	0.593610	0.590000
751.000149	8124	0.594350	0.593800
752.000041	8266	0.594366	0.586700
753.000044	8260	0.594451	0.587000
754.000168	8250	0.594443	0.587500
755.000007	8212	0.594430	0.589400
756.000081	8323	0.594966	0.583850
757.000210	8225	0.595155	0.588750
758.000032	8320	0.595304	0.584000
759.000234	8403	0.595266	0.579850
760.000217	8251	0.595344	0.587450
761.000079	8166	0.595535	0.591700
762.000074	8183	0.595862	0.590850
763.000040	8270	0.596277	0.586500
764.000117	8293	0.596338	0.585350
765.000049	8204	0.596437	0.589800
766.000037	8138	0.596619	0.593100
767.000022	8185	0.596715	0.590750
768.000123	8068	0.597004	0.596600
769.000032	8047	0.597039	0.597650
770.000127	8079	0.597112	0.596050
771.000091	7919	0.597340	0.604050
772.000081	8067	0.597233	0.596650
773.000018	8051	0.597367	0.597450
