Time	Pop size	Mean_death_rate	Mean_birth_rate
80.000002	9709	0.508334	0.514550
81.000059	9642	0.508383	0.517900
82.000015	9675	0.508547	0.516250
83.000289	9725	0.508666	0.513750
84.000177	9789	0.508764	0.510550
85.000027	9798	0.508857	0.510100
86.000046	9678	0.508965	0.516100
87.000187	9688	0.509114	0.515600
88.000084	9722	0.509253	0.513900
89.000133	9832	0.509360	0.508400
90.000133	9819	0.509468	0.509050
91.000047	9863	0.509586	0.506850
92.000077	9824	0.509650	0.508800
93.000198	9986	0.509791	0.500700
94.000060	9829	0.509929	0.508550
95.000066	9693	0.510019	0.515350
96.000178	9662	0.510099	0.516900
97.000027	9732	0.510173	0.513400
98.000092	9803	0.510279	0.509850
99.000073	9719	0.510402	0.514050
100.000092	9679	0.510483	0.516050
101.000222	9836	0.510653	0.508200
102.000126	9846	0.510791	0.507700
103.000155	9942	0.510939	0.502900
104.000159	9879	0.511013	0.506050
105.000028	9690	0.511152	0.515500
106.000122	9809	0.511282	0.509550
107.000088	9651	0.511421	0.517450
108.000098	9655	0.511574	0.517250
109.000003	9744	0.511751	0.512800
110.000073	9844	0.511856	0.507800
111.000037	9729	0.511971	0.513550
112.000389	9740	0.512050	0.513000
113.000051	9700	0.512144	0.515000
114.000003	9596	0.512308	0.520200
115.000013	9694	0.512426	0.515300
116.000003	9741	0.512496	0.512950
117.000029	9880	0.512614	0.506000
118.000075	9646	0.512737	0.517700
119.000028	9715	0.512856	0.514250
120.000013	9661	0.512994	0.516950
121.000236	9637	0.513191	0.518150
122.000174	9759	0.513314	0.512050
123.000354	9803	0.513426	0.509850
124.000009	9782	0.513501	0.510900
125.000080	9669	0.513614	0.516550
126.000020	9698	0.513800	0.515100
127.000023	9765	0.513929	0.511750
128.000052	9779	0.514020	0.511050
129.000044	9672	0.514172	0.516400
130.000003	9799	0.514296	0.510050
131.000084	9682	0.514414	0.515900
132.000010	9784	0.514498	0.510800
133.000125	9693	0.514588	0.515350
134.000062	9735	0.514687	0.513250
135.000014	9760	0.514900	0.512000
136.000075	9736	0.515103	0.513200
137.000158	9716	0.515283	0.514200
138.000061	9706	0.515447	0.514700
139.000013	9689	0.515556	0.515550
140.000084	9658	0.515630	0.517100
141.000483	9563	0.515780	0.521850
142.000009	9643	0.515936	0.517850
143.000318	9607	0.516048	0.519650
144.000076	9608	0.516215	0.519600
145.000220	9861	0.516396	0.506950
146.000036	9782	0.516428	0.510900
147.000055	9644	0.516576	0.517800
148.000166	9570	0.516659	0.521500
149.000057	9631	0.516784	0.518450
150.000004	9597	0.516865	0.520150
151.000222	9799	0.516997	0.510050
152.000029	9740	0.517066	0.513000
153.000156	9598	0.517168	0.520100
154.000095	9739	0.517263	0.513050
155.000118	9632	0.517395	0.518400
156.000087	9729	0.517445	0.513550
157.000158	9668	0.517525	0.516600
158.000013	9673	0.517649	0.516350
159.000288	9542	0.517774	0.522900
160.000102	9565	0.517862	0.521750
161.000045	9561	0.517946	0.521950
162.000230	9625	0.518052	0.518750
163.000215	9684	0.518214	0.515800
164.000021	9609	0.518281	0.519550
165.000088	9567	0.518422	0.521650
166.000093	9678	0.518545	0.516100
167.000024	9765	0.518698	0.511750
168.000070	9701	0.518871	0.514950
169.000011	9600	0.518994	0.520000
170.000075	9582	0.519018	0.520900
171.000165	9544	0.519104	0.522800
172.000032	9493	0.519255	0.525350
173.000098	9418	0.519426	0.529100
174.000099	9508	0.519551	0.524600
175.000053	9612	0.519668	0.519400
176.000001	9700	0.519856	0.515000
177.000002	9525	0.519981	0.523750
178.000044	9605	0.520082	0.519750
179.000003	9700	0.520206	0.515000
180.000078	9699	0.520281	0.515050
181.000055	9659	0.520492	0.517050
182.000007	9606	0.520595	0.519700
183.000048	9549	0.520710	0.522550
184.000039	9585	0.520865	0.520750
185.000165	9673	0.520957	0.516350
186.000073	9543	0.520939	0.522850
187.000040	9525	0.521094	0.523750
188.000079	9576	0.521259	0.521200
189.000136	9628	0.521359	0.518600
190.000030	9575	0.521353	0.521250
191.000070	9625	0.521428	0.518750
192.000034	9633	0.521558	0.518350
193.000067	9533	0.521732	0.523350
194.000189	9447	0.521796	0.527650
195.000028	9339	0.521955	0.533050
196.000045	9531	0.522047	0.523450
197.000034	9433	0.522177	0.528350
198.000081	9439	0.522397	0.528050
199.000112	9324	0.522460	0.533800
200.000132	9405	0.522543	0.529750
201.000170	9422	0.522699	0.528900
202.000025	9442	0.522899	0.527900
203.000093	9524	0.523012	0.523800
204.000002	9590	0.523066	0.520500
205.000119	9705	0.523148	0.514750
206.000063	9701	0.523249	0.514950
207.000165	9727	0.523291	0.513650
208.000105	9476	0.523252	0.526200
209.000071	9481	0.523437	0.525950
210.000003	9700	0.523597	0.515000
211.000088	9666	0.523739	0.516700
212.000064	9747	0.523925	0.512650
213.000318	9684	0.524011	0.515800
214.000074	9611	0.524101	0.519450
215.000208	9540	0.524089	0.523000
216.000011	9567	0.524215	0.521650
217.000259	9376	0.524327	0.531200
218.000207	9507	0.524602	0.524650
219.000195	9620	0.524695	0.519000
220.000105	9675	0.524741	0.516250
221.000038	9667	0.524844	0.516650
222.000072	9656	0.524992	0.517200
223.000048	9508	0.525102	0.524600
224.000037	9452	0.525246	0.527400
225.000324	9542	0.525444	0.522900
226.000058	9509	0.525624	0.524550
227.000259	9493	0.525832	0.525350
228.000130	9490	0.525975	0.525500
229.000193	9501	0.526065	0.524950
230.000054	9514	0.526241	0.524300
231.000115	9413	0.526436	0.529350
232.000177	9525	0.526637	0.523750
233.000178	9636	0.526708	0.518200
234.000300	9519	0.526937	0.524050
235.000063	9486	0.527105	0.525700
236.000156	9600	0.527211	0.520000
237.000065	9530	0.527323	0.523500
238.000011	9441	0.527384	0.527950
239.000020	9414	0.527437	0.529300
240.000226	9322	0.527524	0.533900
241.000274	9441	0.527693	0.527950
242.000000	9431	0.527898	0.528450
243.000075	9384	0.527978	0.530800
244.000237	9373	0.528121	0.531350
245.000015	9484	0.528266	0.525800
246.000124	9491	0.528361	0.525450
247.000057	9523	0.528420	0.523850
248.000040	9513	0.528517	0.524350
249.000044	9638	0.528595	0.518100
250.000048	9518	0.528786	0.524100
251.000008	9411	0.528904	0.529450
252.000188	9248	0.529079	0.537600
253.000074	9159	0.529224	0.542050
254.000326	9133	0.529302	0.543350
255.000001	9175	0.529446	0.541250
256.000011	9271	0.529503	0.536450
257.000014	9315	0.529673	0.534250
258.000326	9448	0.529753	0.527600
259.000038	9390	0.530028	0.530500
260.000051	9301	0.530073	0.534950
261.000418	9363	0.530150	0.531850
262.000103	9302	0.530276	0.534900
263.000054	9364	0.530419	0.531800
264.000088	9347	0.530531	0.532650
265.000003	9555	0.530656	0.522250
266.000013	9474	0.530737	0.526300
267.000127	9476	0.530898	0.526200
268.000076	9475	0.531137	0.526250
269.000115	9399	0.531420	0.530050
270.000070	9336	0.531483	0.533200
271.000041	9297	0.531598	0.535150
272.000126	9480	0.531758	0.526000
273.000040	9486	0.531917	0.525700
274.000026	9439	0.532003	0.528050
275.000292	9414	0.532116	0.529300
276.000322	9303	0.532288	0.534850
277.000070	9276	0.532421	0.536200
278.000267	9271	0.532449	0.536450
279.000187	9233	0.532602	0.538350
280.000005	9271	0.532676	0.536450
281.000001	9349	0.532579	0.532550
282.000099	9373	0.532833	0.531350
283.000022	9393	0.533022	0.530350
284.000334	9431	0.533047	0.528450
285.000310	9295	0.533254	0.535250
286.000182	9364	0.533483	0.531800
287.000035	9395	0.533652	0.530250
288.000172	9267	0.533705	0.536650
289.000043	9415	0.533820	0.529250
290.000155	9310	0.533951	0.534500
291.000150	9278	0.534062	0.536100
292.000098	9327	0.534140	0.533650
293.000006	9269	0.534272	0.536550
294.000202	9405	0.534381	0.529750
295.000045	9384	0.534619	0.530800
296.000439	9528	0.534576	0.523600
297.000200	9415	0.534631	0.529250
298.000103	9317	0.534711	0.534150
299.000028	9375	0.534781	0.531250
300.000078	9293	0.534846	0.535350
301.000071	9156	0.534909	0.542200
302.000024	9276	0.535059	0.536200
303.000130	9471	0.535135	0.526450
304.000250	9332	0.535348	0.533400
305.000123	9344	0.535576	0.532800
306.000019	9335	0.535715	0.533250
307.000210	9245	0.535736	0.537750
308.000172	9286	0.535970	0.535700
309.000003	9243	0.536182	0.537850
310.000036	9399	0.536308	0.530050
311.000120	9461	0.536430	0.526950
312.000199	9336	0.536537	0.533200
313.000055	9249	0.536624	0.537550
314.000164	9222	0.536798	0.538900
315.000012	9346	0.536916	0.532700
316.000116	9321	0.537009	0.533950
317.000070	9529	0.537148	0.523550
318.000253	9402	0.537311	0.529900
319.000277	9354	0.537526	0.532300
320.000322	9384	0.537757	0.530800
321.000042	9256	0.537995	0.537200
322.000206	9243	0.538173	0.537850
323.000100	9350	0.538304	0.532500
324.000038	9274	0.538428	0.536300
325.000250	9253	0.538503	0.537350
326.000255	9246	0.538550	0.537700
327.000017	9296	0.538678	0.535200
328.000109	9272	0.538879	0.536400
329.000009	9195	0.539048	0.540250
330.000008	9209	0.539267	0.539550
331.000000	9107	0.539525	0.544650
332.000089	9196	0.539643	0.540200
333.000139	9102	0.539798	0.544900
334.000171	9217	0.539965	0.539150
335.000130	9224	0.540087	0.538800
336.000217	9215	0.540307	0.539250
337.000036	9297	0.540516	0.535150
338.000218	9198	0.540644	0.540100
339.000064	9108	0.540692	0.544600
340.000000	9102	0.540822	0.544900
341.000061	9131	0.540981	0.543450
342.000212	9068	0.541270	0.546600
343.000056	9090	0.541531	0.545500
344.000197	8934	0.541809	0.553300
345.000009	8920	0.541964	0.554000
346.000148	8883	0.542135	0.555850
347.000312	8876	0.542295	0.556200
348.000017	8804	0.542381	0.559800
349.000070	8944	0.542474	0.552800
350.000218	8969	0.542713	0.551550
351.000170	9110	0.542725	0.544500
352.000076	9144	0.542930	0.542800
353.000140	9185	0.543047	0.540750
354.000270	8955	0.543155	0.552250
355.000036	8877	0.543207	0.556150
356.000059	9052	0.543328	0.547400
357.000010	8936	0.543442	0.553200
358.000067	8816	0.543667	0.559200
359.000290	8963	0.543760	0.551850
360.000131	9020	0.543864	0.549000
361.000039	9116	0.543918	0.544200
362.000018	9069	0.544261	0.546550
363.000074	9135	0.544323	0.543250
364.000024	9190	0.544597	0.540500
365.000095	9322	0.544842	0.533900
366.000042	9360	0.544930	0.532000
367.000232	9259	0.545035	0.537050
368.000067	9182	0.545226	0.540900
369.000454	9064	0.545366	0.546800
370.000077	9221	0.545501	0.538950
371.000038	9210	0.545559	0.539500
372.000124	9251	0.545535	0.537450
373.000051	9118	0.545636	0.544100
374.000243	8996	0.545811	0.550200
375.000024	9047	0.546043	0.547650
376.000107	9125	0.546203	0.543750
377.000142	9180	0.546047	0.541000
378.000018	9128	0.546166	0.543600
379.000038	9187	0.546421	0.540650
380.000200	9182	0.546593	0.540900
381.000034	9113	0.546750	0.544350
382.000020	9075	0.546846	0.546250
383.000388	8964	0.546966	0.551800
384.000023	9016	0.547053	0.549200
385.000109	9317	0.547301	0.534150
386.000020	9251	0.547562	0.537450
387.000097	9085	0.547811	0.545750
388.000081	9151	0.548082	0.542450
389.000332	9186	0.548135	0.540700
390.000048	9066	0.548394	0.546700
391.000041	9091	0.548279	0.545450
392.000081	9108	0.548425	0.544600
393.000095	9080	0.548496	0.546000
394.000157	9177	0.548535	0.541150
395.000147	9132	0.548453	0.543400
396.000039	9055	0.548556	0.547250
397.000065	9042	0.548543	0.547900
398.000028	8938	0.548572	0.553100
399.000033	9061	0.548704	0.546950
400.000026	9113	0.548835	0.544350
401.000023	9029	0.548947	0.548550
402.000040	8935	0.549067	0.553250
403.000009	8950	0.549192	0.552500
404.000069	8856	0.549331	0.557200
405.000056	8782	0.549421	0.560900
406.000016	8804	0.549713	0.559800
407.000078	8818	0.549846	0.559100
408.000001	8833	0.550210	0.558350
409.000225	8774	0.550609	0.561300
410.000140	8912	0.550676	0.554400
411.000096	8862	0.550921	0.556900
412.000249	8893	0.551053	0.555350
413.000196	8844	0.551276	0.557800
414.000021	8782	0.551426	0.560900
415.000116	8937	0.551561	0.553150
416.000209	9081	0.551749	0.545950
417.000057	9037	0.551738	0.548150
418.000022	9112	0.551990	0.544400
419.000097	9124	0.552105	0.543800
420.000042	9163	0.552212	0.541850
421.000256	9047	0.552303	0.547650
422.000117	9030	0.552559	0.548500
423.000031	8944	0.552673	0.552800
424.000052	8891	0.552751	0.555450
425.000074	8960	0.552889	0.552000
426.000106	8953	0.553006	0.552350
427.000461	8939	0.553119	0.553050
428.000017	8979	0.553411	0.551050
429.000039	8985	0.553495	0.550750
430.000032	9140	0.553358	0.543000
431.000071	8909	0.553609	0.554550
432.000018	8967	0.553616	0.551650
433.000040	8938	0.553661	0.553100
434.000034	8895	0.553785	0.555250
435.000135	8920	0.553844	0.554000
436.000096	8928	0.554001	0.553600
437.000040	8955	0.553897	0.552250
438.000066	8838	0.553967	0.558100
439.000005	8924	0.553981	0.553800
440.000005	8952	0.554121	0.552400
441.000069	8974	0.554342	0.551300
442.000234	8983	0.554428	0.550850
443.000011	8967	0.554360	0.551650
444.000310	8878	0.554221	0.556100
445.000036	8800	0.554412	0.560000
446.000091	8902	0.554489	0.554900
447.000134	8910	0.554607	0.554500
448.000051	8982	0.554866	0.550900
449.000039	8923	0.555136	0.553850
450.000080	9003	0.555325	0.549850
451.000021	8970	0.555439	0.551500
452.000103	8829	0.555732	0.558550
453.000001	8997	0.555799	0.550150
454.000008	9026	0.555967	0.548700
455.000067	8961	0.556191	0.551950
456.000015	8828	0.556408	0.558600
457.000050	8740	0.556491	0.563000
458.000000	8873	0.556907	0.556350
459.000009	8895	0.556863	0.555250
460.000144	8891	0.556995	0.555450
461.000240	8962	0.557100	0.551900
462.000039	8955	0.557288	0.552250
463.000023	8913	0.557330	0.554350
464.000038	8788	0.557525	0.560600
465.000061	8919	0.557547	0.554050
466.000027	8872	0.557604	0.556400
467.000130	8937	0.557759	0.553150
468.000021	8983	0.558016	0.550850
469.000047	8948	0.558338	0.552600
470.000077	8915	0.558629	0.554250
471.000054	8936	0.558816	0.553200
472.000174	8945	0.558854	0.552750
473.000004	8787	0.559099	0.560650
474.000014	8727	0.559229	0.563650
475.000094	8787	0.559382	0.560650
476.000101	8743	0.559444	0.562850
477.000009	8717	0.559444	0.564150
478.000011	8540	0.559741	0.573000
479.000036	8692	0.559819	0.565400
480.000138	8804	0.559959	0.559800
481.000070	8826	0.560185	0.558700
482.000073	8693	0.560460	0.565350
483.000086	8815	0.560706	0.559250
484.000069	8843	0.560709	0.557850
485.000172	8845	0.560972	0.557750
486.000248	8674	0.561339	0.566300
487.000052	8683	0.561490	0.565850
488.000957	8880	0.561390	0.556000
489.000058	8875	0.561620	0.556250
490.000033	8791	0.561604	0.560450
491.000057	8812	0.561821	0.559400
492.000095	8822	0.561958	0.558900
493.000065	8806	0.562224	0.559700
494.000003	8829	0.562395	0.558550
495.000023	8724	0.562458	0.563800
496.000022	8701	0.562411	0.564950
497.000031	8741	0.562677	0.562950
498.000067	8758	0.562839	0.562100
499.000099	8768	0.563163	0.561600
500.000075	8617	0.563235	0.569150
501.000044	8593	0.563400	0.570350
502.000025	8535	0.563633	0.573250
503.000108	8685	0.563909	0.565750
504.000050	8585	0.563859	0.570750
505.000014	8562	0.563817	0.571900
506.000018	8437	0.564036	0.578150
507.000053	8567	0.564137	0.571650
508.000427	8540	0.564249	0.573000
509.000085	8486	0.564465	0.575700
510.000129	8445	0.564588	0.577750
511.000092	8671	0.564674	0.566450
512.000349	8747	0.564694	0.562650
513.000043	8730	0.564778	0.563500
514.000289	8748	0.564881	0.562600
515.000031	8659	0.564909	0.567050
516.000158	8641	0.565087	0.567950
517.000094	8706	0.565069	0.564700
518.000140	8876	0.565218	0.556200
519.000014	8831	0.565319	0.558450
520.000596	8621	0.565352	0.568950
521.000011	8620	0.565659	0.569000
522.000038	8721	0.565811	0.563950
523.000344	8743	0.566011	0.562850
524.000174	8734	0.566048	0.563300
525.000119	8700	0.566484	0.565000
526.000029	8672	0.566436	0.566400
527.000024	8673	0.566332	0.566350
528.000079	8785	0.566472	0.560750
529.000104	8829	0.566612	0.558550
530.000059	8772	0.566778	0.561400
531.000078	8773	0.567061	0.561350
532.000028	8806	0.567233	0.559700
533.000064	8800	0.567587	0.560000
534.000157	8590	0.567582	0.570500
535.000135	8595	0.567719	0.570250
536.000258	8637	0.567795	0.568150
537.000205	8631	0.567924	0.568450
538.000239	8556	0.568229	0.572200
539.000047	8715	0.568353	0.564250
540.000067	8805	0.568541	0.559750
541.000012	8806	0.568534	0.559700
542.000033	8843	0.568663	0.557850
543.000045	8851	0.569036	0.557450
544.000200	8666	0.569300	0.566700
545.000042	8693	0.569589	0.565350
546.000039	8641	0.569977	0.567950
547.000020	8524	0.570136	0.573800
548.000033	8627	0.570159	0.568650
549.000046	8698	0.570254	0.565100
550.000014	8662	0.570277	0.566900
551.000005	8721	0.570517	0.563950
552.000287	8884	0.570692	0.555800
553.000054	8808	0.570751	0.559600
554.000011	8651	0.570631	0.567450
555.000055	8681	0.570716	0.565950
556.000062	8615	0.570915	0.569250
557.000033	8661	0.571045	0.566950
558.000044	8614	0.571083	0.569300
559.000111	8583	0.571427	0.570850
560.000146	8579	0.571632	0.571050
561.000162	8531	0.571949	0.573450
562.000026	8521	0.572054	0.573950
563.000004	8735	0.572164	0.563250
564.000164	8829	0.572345	0.558550
565.000005	8680	0.572443	0.566000
566.000002	8593	0.572498	0.570350
567.000176	8581	0.572811	0.570950
568.000122	8508	0.573008	0.574600
569.000249	8494	0.572835	0.575300
570.000322	8455	0.572973	0.577250
571.000128	8423	0.573151	0.578850
572.000110	8563	0.572998	0.571850
573.000044	8627	0.573129	0.568650
574.000149	8687	0.573305	0.565650
575.000069	8549	0.573451	0.572550
576.000073	8517	0.573490	0.574150
577.000092	8491	0.573726	0.575450
578.000291	8610	0.573859	0.569500
579.000044	8484	0.574089	0.575800
580.000074	8555	0.574203	0.572250
581.000054	8504	0.574521	0.574800
582.000035	8542	0.574706	0.572900
583.000176	8449	0.575173	0.577550
584.000013	8443	0.575048	0.577850
585.000046	8502	0.575270	0.574900
586.000033	8486	0.575421	0.575700
587.000077	8471	0.575580	0.576450
588.000235	8526	0.575958	0.573700
589.000008	8565	0.576322	0.571750
590.000206	8490	0.576318	0.575500
591.000013	8446	0.576380	0.577700
592.000024	8550	0.576566	0.572500
593.000078	8644	0.576960	0.567800
594.000102	8537	0.576939	0.573150
595.000109	8409	0.577023	0.579550
596.000109	8596	0.576761	0.570200
597.000071	8739	0.576652	0.563050
598.000026	8713	0.576811	0.564350
599.000018	8449	0.576610	0.577550
600.000060	8459	0.576438	0.577050
601.000001	8444	0.576505	0.577800
602.000107	8498	0.576777	0.575100
603.000300	8529	0.576910	0.573550
604.000067	8376	0.577184	0.581200
605.000040	8430	0.577144	0.578500
606.000031	8462	0.577603	0.576900
607.000003	8346	0.577746	0.582700
608.000115	8418	0.577962	0.579100
609.000020	8441	0.578183	0.577950
610.000022	8475	0.578067	0.576250
611.000162	8521	0.578204	0.573950
612.000088	8449	0.578394	0.577550
613.000055	8583	0.578436	0.570850
614.000142	8408	0.578128	0.579600
615.000132	8353	0.578007	0.582350
616.000102	8411	0.578063	0.579450
617.000186	8437	0.578148	0.578150
618.000154	8268	0.578552	0.586600
619.000103	8344	0.578538	0.582800
620.000053	8362	0.578566	0.581900
621.000112	8248	0.578489	0.587600
622.000003	8287	0.578580	0.585650
623.000031	8358	0.578437	0.582100
624.000178	8471	0.578923	0.576450
625.000068	8420	0.578954	0.579000
626.000202	8458	0.578802	0.577100
627.000188	8379	0.579157	0.581050
628.000177	8355	0.579543	0.582250
629.000029	8454	0.579428	0.577300
630.000065	8289	0.579638	0.585550
631.000079	8174	0.579729	0.591300
632.000048	8188	0.579776	0.590600
633.000012	8269	0.579685	0.586550
634.000031	8379	0.579590	0.581050
635.000110	8325	0.579615	0.583750
636.000157	8384	0.580283	0.580800
637.000127	8288	0.580479	0.585600
638.000006	8161	0.580645	0.591950
639.000017	8242	0.580885	0.587900
640.000024	8382	0.581230	0.580900
641.000425	8476	0.581181	0.576200
642.000324	8385	0.581181	0.580750
643.000121	8451	0.581023	0.577450
644.000193	8551	0.581070	0.572450
645.000172	8478	0.581588	0.576100
646.000085	8354	0.581627	0.582300
647.000187	8321	0.581651	0.583950
648.000223	8367	0.581852	0.581650
649.000013	8419	0.582073	0.579050
650.000053	8360	0.582175	0.582000
651.000042	8397	0.582224	0.580150
652.000188	8398	0.582590	0.580100
653.000019	8606	0.582954	0.569700
654.000010	8450	0.583208	0.577500
655.000072	8430	0.583154	0.578500
656.000047	8490	0.583438	0.575500
657.000198	8532	0.583579	0.573400
658.000061	8360	0.583688	0.582000
659.000304	8515	0.583807	0.574250
660.000255	8314	0.583593	0.584300
661.000162	8301	0.583584	0.584950
662.000633	8330	0.583706	0.583500
663.000190	8312	0.583946	0.584400
664.000021	8300	0.584018	0.585000
665.000047	8210	0.584256	0.589500
666.000129	8270	0.584567	0.586500
667.000041	8238	0.584621	0.588100
668.000071	8235	0.584596	0.588250
669.000242	8224	0.584531	0.588800
670.000032	8207	0.584827	0.589650
671.000105	8333	0.584966	0.583350
672.000020	8341	0.585331	0.582950
673.000092	8227	0.585347	0.588650
674.000024	8235	0.585325	0.588250
675.000341	8250	0.585536	0.587500
676.000036	8177	0.585624	0.591150
677.000004	8183	0.585577	0.590850
678.000012	8256	0.585569	0.587200
679.000062	8242	0.585543	0.587900
680.000009	8226	0.585905	0.588700
681.000093	8318	0.586159	0.584100
682.000035	8278	0.586463	0.586100
683.000037	8169	0.586813	0.591550
684.000653	8238	0.586862	0.588100
685.000024	8241	0.587154	0.587950
686.000158	8455	0.587534	0.577250
687.000013	8414	0.587561	0.579300
688.000042	8498	0.587597	0.575100
689.000185	8486	0.587822	0.575700
690.000013	8378	0.587922	0.581100
691.000148	8419	0.587650	0.579050
692.000069	8536	0.587557	0.573200
693.000016	8478	0.587902	0.576100
694.000146	8303	0.588051	0.584850
695.000114	8340	0.587930	0.583000
696.000178	8417	0.587950	0.579150
697.000003	8489	0.588373	0.575550
698.000019	8302	0.588577	0.584900
699.000006	8223	0.588891	0.588850
700.000170	8263	0.589138	0.586850
701.000139	8134	0.589109	0.593300
702.000104	7990	0.589258	0.600500
703.000022	8029	0.589528	0.598550
704.000239	8037	0.589586	0.598150
705.000117	7988	0.589136	0.600600
706.000125	8079	0.589597	0.596050
707.000052	8045	0.589471	0.597750
708.000047	8112	0.589438	0.594400
709.000133	7944	0.589733	0.602800
710.000017	8088	0.589713	0.595600
711.000008	8136	0.590054	0.593200
712.000094	8178	0.589935	0.591100
713.000089	8231	0.590003	0.588450
714.000030	8268	0.590115	0.586600
715.000021	8246	0.590401	0.587700
716.000037	8175	0.590356	0.591250
717.000103	8138	0.590155	0.593100
718.000155	8116	0.590145	0.594200
719.000029	8177	0.590146	0.591150
720.000156	8202	0.590437	0.589900
721.000125	8271	0.590568	0.586450
722.000037	8181	0.590329	0.590950
723.000007	8208	0.590614	0.589600
724.000073	8205	0.590683	0.589750
725.000102	8148	0.590623	0.592600
726.000079	8156	0.590812	0.592200
727.000125	8326	0.591041	0.583700
728.000080	8357	0.591157	0.582150
729.000474	8305	0.591339	0.584750
730.000132	8141	0.591477	0.592950
731.000112	8218	0.591556	0.589100
732.000112	8227	0.591500	0.588650
733.000124	8301	0.591755	0.584950
734.000052	8300	0.592088	0.585000
735.000020	8032	0.592062	0.598400
736.000222	7919	0.592415	0.604050
737.000270	7953	0.592594	0.602350
738.000027	7951	0.592743	0.602450
739.000025	7989	0.592988	0.600550
740.000047	8137	0.593016	0.593150
741.000050	8162	0.593527	0.591900
742.000013	8146	0.593641	0.592700
743.000112	8222	0.593445	0.588900
744.000011	8271	0.593622	0.586450
745.000119	8051	0.594092	0.597450
746.000137	8099	0.594062	0.595050
747.000037	8203	0.593883	0.589850
748.000023	8179	0.593558	0.591050
749.000129	8112	0.593369	0.594400
750.000138	8183	0.593507	0.590850
751.000158	8089	0.593619	0.595550
752.000022	8254	0.593839	0.587300
753.000171	8363	0.594068	0.581850
754.000022	8312	0.594452	0.584400
755.000025	8304	0.594498	0.584800
756.000055	8255	0.594526	0.587250
757.000396	8219	0.594301	0.589050
758.000092	8255	0.594679	0.587250
759.000080	8506	0.594780	0.574700
760.000046	8228	0.594950	0.588600
761.000013	8126	0.595361	0.593700
762.000053	8127	0.595250	0.593650
763.000005	8268	0.595501	0.586600
764.000061	8256	0.595386	0.587200
765.000140	8225	0.595404	0.588750
766.000056	8107	0.595247	0.594650
767.000117	8186	0.595204	0.590700
768.000074	8074	0.595352	0.596300
769.000078	8050	0.595651	0.597500
770.000073	8110	0.595655	0.594500
771.000074	8026	0.595810	0.598700
772.000257	8058	0.595777	0.597100
773.000106	8018	0.596123	0.599100
