Time	Pop size	Mean_death_rate	Mean_birth_rate
80.000054	9695	0.508204	0.515250
81.000002	9652	0.508268	0.517400
82.000031	9685	0.508356	0.515750
83.000226	9744	0.508478	0.512800
84.000034	9798	0.508586	0.510100
85.000128	9776	0.508721	0.511200
86.000020	9669	0.508813	0.516550
87.000146	9694	0.508957	0.515300
88.000060	9721	0.509108	0.513950
89.000034	9832	0.509251	0.508400
90.000191	9819	0.509347	0.509050
91.000015	9884	0.509470	0.505800
92.000038	9830	0.509587	0.508500
93.000017	9982	0.509687	0.500900
94.000075	9815	0.509793	0.509250
95.000062	9721	0.509894	0.513950
96.000275	9658	0.509998	0.517100
97.000257	9737	0.510117	0.513150
98.000097	9792	0.510231	0.510400
99.000070	9729	0.510312	0.513550
100.000019	9687	0.510523	0.515650
101.000183	9814	0.510667	0.509300
102.000029	9865	0.510756	0.506750
103.000032	9947	0.510859	0.502650
104.000082	9882	0.510927	0.505900
105.000212	9683	0.511049	0.515850
106.000063	9807	0.511163	0.509650
107.000018	9655	0.511242	0.517250
108.000056	9652	0.511337	0.517400
109.000052	9754	0.511418	0.512300
110.000149	9839	0.511544	0.508050
111.000188	9730	0.511635	0.513500
112.000029	9740	0.511716	0.513000
113.000050	9696	0.511838	0.515200
114.000008	9600	0.511959	0.520000
115.000165	9689	0.512020	0.515550
116.000102	9782	0.512102	0.510900
117.000011	9819	0.512202	0.509050
118.000076	9627	0.512287	0.518650
119.000034	9678	0.512432	0.516100
120.000197	9661	0.512562	0.516950
121.000059	9661	0.512641	0.516950
122.000092	9764	0.512820	0.511800
123.000003	9827	0.512919	0.508650
124.000026	9806	0.513005	0.509700
125.000138	9699	0.513138	0.515050
126.000061	9734	0.513231	0.513300
127.000010	9788	0.513373	0.510600
128.000008	9793	0.513412	0.510350
129.000151	9687	0.513501	0.515650
130.000029	9815	0.513639	0.509250
131.000013	9704	0.513742	0.514800
132.000026	9799	0.513895	0.510050
133.000204	9715	0.514031	0.514250
134.000055	9745	0.514137	0.512750
135.000015	9764	0.514252	0.511800
136.000003	9738	0.514349	0.513100
137.000238	9731	0.514459	0.513450
138.000036	9721	0.514538	0.513950
139.000108	9693	0.514684	0.515350
140.000088	9657	0.514828	0.517150
141.000052	9557	0.514979	0.522150
142.000008	9664	0.515076	0.516800
143.000097	9632	0.515212	0.518400
144.000076	9634	0.515364	0.518300
145.000145	9879	0.515502	0.506050
146.000010	9784	0.515649	0.510800
147.000098	9655	0.515813	0.517250
148.000054	9566	0.515891	0.521700
149.000227	9635	0.516063	0.518250
150.000007	9601	0.516131	0.519950
151.000067	9802	0.516190	0.509900
152.000048	9738	0.516263	0.513100
153.000093	9610	0.516364	0.519500
154.000125	9755	0.516485	0.512250
155.000089	9671	0.516543	0.516450
156.000207	9703	0.516736	0.514850
157.000014	9643	0.516875	0.517850
158.000031	9642	0.516947	0.517900
159.000127	9506	0.517048	0.524700
160.000034	9563	0.517178	0.521850
161.000179	9565	0.517308	0.521750
162.000008	9624	0.517407	0.518800
163.000023	9691	0.517570	0.515450
164.000014	9626	0.517691	0.518700
165.000138	9661	0.517762	0.516950
166.000055	9713	0.517923	0.514350
167.000074	9772	0.517945	0.511400
168.000179	9748	0.518086	0.512600
169.000249	9668	0.518228	0.516600
170.000075	9623	0.518346	0.518850
171.000246	9569	0.518505	0.521550
172.000177	9517	0.518685	0.524150
173.000141	9443	0.518739	0.527850
174.000046	9477	0.518908	0.526150
175.000137	9639	0.518974	0.518050
176.000246	9721	0.519053	0.513950
177.000324	9541	0.519209	0.522950
178.000135	9627	0.519360	0.518650
179.000003	9725	0.519527	0.513750
180.000009	9725	0.519716	0.513750
181.000002	9675	0.519803	0.516250
182.000012	9606	0.519891	0.519700
183.000078	9569	0.520032	0.521550
184.000016	9613	0.520212	0.519350
185.000212	9685	0.520300	0.515750
186.000068	9550	0.520452	0.522500
187.000114	9542	0.520611	0.522900
188.000011	9586	0.520649	0.520700
189.000101	9637	0.520822	0.518150
190.000265	9613	0.520912	0.519350
191.000055	9655	0.521035	0.517250
192.000086	9637	0.521114	0.518150
193.000156	9555	0.521231	0.522250
194.000194	9450	0.521281	0.527500
195.000180	9351	0.521422	0.532450
196.000094	9541	0.521540	0.522950
197.000078	9428	0.521739	0.528600
198.000007	9463	0.521867	0.526850
199.000075	9334	0.521928	0.533300
200.000017	9434	0.521988	0.528300
201.000124	9431	0.522167	0.528450
202.000031	9463	0.522297	0.526850
203.000001	9539	0.522442	0.523050
204.000032	9621	0.522536	0.518950
205.000005	9742	0.522628	0.512900
206.000227	9715	0.522759	0.514250
207.000244	9727	0.522813	0.513650
208.000207	9483	0.522947	0.525850
209.000047	9512	0.523030	0.524400
210.000006	9735	0.523192	0.513250
211.000022	9700	0.523371	0.515000
212.000071	9753	0.523539	0.512350
213.000046	9714	0.523762	0.514300
214.000014	9615	0.523971	0.519250
215.000233	9552	0.524121	0.522400
216.000092	9570	0.524263	0.521500
217.000139	9388	0.524319	0.530600
218.000045	9521	0.524482	0.523950
219.000020	9623	0.524572	0.518850
220.000077	9687	0.524631	0.515650
221.000007	9686	0.524728	0.515700
222.000038	9652	0.524833	0.517400
223.000047	9521	0.524883	0.523950
224.000292	9451	0.524971	0.527450
225.000143	9512	0.525052	0.524400
226.000198	9564	0.525256	0.521800
227.000142	9490	0.525355	0.525500
228.000121	9513	0.525432	0.524350
229.000248	9501	0.525464	0.524950
230.000234	9510	0.525580	0.524500
231.000009	9414	0.525670	0.529300
232.000013	9522	0.525941	0.523900
233.000059	9660	0.526066	0.517000
234.000034	9571	0.526140	0.521450
235.000189	9495	0.526229	0.525250
236.000057	9590	0.526332	0.520500
237.000019	9530	0.526413	0.523500
238.000011	9466	0.526484	0.526700
239.000162	9438	0.526647	0.528100
240.000018	9349	0.526729	0.532550
241.000056	9482	0.526858	0.525900
242.000117	9433	0.526929	0.528350
243.000229	9415	0.527033	0.529250
244.000059	9389	0.527132	0.530550
245.000148	9483	0.527245	0.525850
246.000049	9512	0.527336	0.524400
247.000013	9493	0.527368	0.525350
248.000138	9492	0.527546	0.525400
249.000104	9608	0.527746	0.519600
250.000099	9482	0.527842	0.525900
251.000267	9412	0.527933	0.529400
252.000010	9232	0.528092	0.538400
253.000163	9180	0.528294	0.541000
254.000079	9166	0.528580	0.541700
255.000176	9218	0.528692	0.539100
256.000132	9333	0.528776	0.533350
257.000243	9356	0.528915	0.532200
258.000258	9445	0.529074	0.527750
259.000013	9392	0.529151	0.530400
260.000133	9292	0.529294	0.535400
261.000067	9378	0.529371	0.531100
262.000037	9306	0.529471	0.534700
263.000105	9382	0.529576	0.530900
264.000100	9330	0.529839	0.533500
265.000107	9545	0.529980	0.522750
266.000114	9540	0.530109	0.523000
267.000040	9494	0.530126	0.525300
268.000013	9495	0.530295	0.525250
269.000230	9427	0.530457	0.528650
270.000236	9348	0.530616	0.532600
271.000173	9316	0.530821	0.534200
272.000001	9505	0.530921	0.524750
273.000059	9491	0.531043	0.525450
274.000039	9460	0.531059	0.527000
275.000000	9425	0.531213	0.528750
276.000064	9332	0.531272	0.533400
277.000030	9325	0.531419	0.533750
278.000043	9246	0.531484	0.537700
279.000022	9286	0.531662	0.535700
280.000350	9266	0.531861	0.536700
281.000123	9336	0.532052	0.533200
282.000638	9380	0.532150	0.531000
283.000015	9398	0.532282	0.530100
284.000155	9452	0.532306	0.527400
285.000068	9310	0.532525	0.534500
286.000225	9401	0.532606	0.529950
287.000031	9430	0.532794	0.528500
288.000179	9316	0.532787	0.534200
289.000276	9426	0.532830	0.528700
290.000007	9322	0.533015	0.533900
291.000025	9323	0.533059	0.533850
292.000110	9330	0.533120	0.533500
293.000056	9289	0.533220	0.535550
294.000037	9443	0.533326	0.527850
295.000225	9468	0.533574	0.526600
296.000108	9538	0.533753	0.523100
297.000508	9347	0.533853	0.532650
298.000195	9329	0.534011	0.533550
299.000179	9418	0.534031	0.529100
300.000526	9310	0.534106	0.534500
301.000082	9218	0.534134	0.539100
302.000007	9258	0.534202	0.537100
303.000051	9527	0.534235	0.523650
304.000083	9373	0.534474	0.531350
305.000074	9398	0.534483	0.530100
306.000071	9422	0.534663	0.528900
307.000111	9273	0.534762	0.536350
308.000002	9356	0.534982	0.532200
309.000070	9254	0.535184	0.537300
310.000318	9405	0.535187	0.529750
311.000007	9506	0.535417	0.524700
312.000219	9382	0.535606	0.530900
313.000036	9264	0.535671	0.536800
314.000179	9239	0.535980	0.538050
315.000077	9356	0.536172	0.532200
316.000007	9335	0.536260	0.533250
317.000160	9509	0.536426	0.524550
318.000256	9377	0.536575	0.531150
319.000011	9358	0.536700	0.532100
320.000042	9398	0.536872	0.530100
321.000032	9277	0.536985	0.536150
322.000032	9293	0.537132	0.535350
323.000031	9347	0.537247	0.532650
324.000045	9312	0.537278	0.534400
325.000034	9258	0.537391	0.537100
326.000025	9260	0.537509	0.537000
327.000020	9316	0.537646	0.534200
328.000031	9296	0.537880	0.535200
329.000235	9224	0.538060	0.538800
330.000014	9279	0.538087	0.536050
331.000017	9169	0.538182	0.541550
332.000209	9257	0.538451	0.537150
333.000025	9129	0.538665	0.543550
334.000007	9192	0.538958	0.540400
335.000119	9253	0.539000	0.537350
336.000026	9234	0.539085	0.538300
337.000180	9283	0.539138	0.535850
338.000117	9245	0.539241	0.537750
339.000015	9151	0.539392	0.542450
340.000080	9132	0.539507	0.543400
341.000122	9116	0.539804	0.544200
342.000121	9062	0.539951	0.546900
343.000068	9110	0.540014	0.544500
344.000067	8929	0.540105	0.553550
345.000013	8968	0.540316	0.551600
346.000162	8944	0.540401	0.552800
347.000076	8952	0.540444	0.552400
348.000116	8850	0.540648	0.557500
349.000007	8931	0.540748	0.553450
350.000055	8997	0.540873	0.550150
351.000024	9157	0.540971	0.542150
352.000349	9172	0.541137	0.541400
353.000007	9210	0.541221	0.539500
354.000113	9013	0.541322	0.549350
355.000591	8915	0.541391	0.554250
356.000041	9156	0.541512	0.542200
357.000043	8974	0.541730	0.551300
358.000091	8845	0.541972	0.557750
359.000034	9096	0.542082	0.545200
360.000114	9072	0.542173	0.546400
361.000168	9129	0.542249	0.543550
362.000062	9140	0.542248	0.543000
363.000049	9160	0.542325	0.542000
364.000068	9277	0.542444	0.536150
365.000003	9350	0.542569	0.532500
366.000037	9380	0.542725	0.531000
367.000129	9292	0.542789	0.535400
368.000019	9196	0.543007	0.540200
369.000136	9143	0.543141	0.542850
370.000205	9265	0.543250	0.536750
371.000020	9255	0.543438	0.537250
372.000138	9302	0.543578	0.534900
373.000003	9174	0.543751	0.541300
374.000152	9046	0.543793	0.547700
375.000105	9090	0.544066	0.545500
376.000027	9187	0.544218	0.540650
377.000058	9247	0.544410	0.537650
378.000014	9180	0.544789	0.541000
379.000061	9175	0.544752	0.541250
380.000172	9205	0.544979	0.539750
381.000083	9149	0.545179	0.542550
382.000131	9127	0.545209	0.543650
383.000060	9037	0.545238	0.548150
384.000030	9102	0.545413	0.544900
385.000011	9302	0.545603	0.534900
386.000104	9256	0.545676	0.537200
387.000052	9136	0.545719	0.543200
388.000208	9226	0.545705	0.538700
389.000022	9250	0.545945	0.537500
390.000065	9098	0.545950	0.545100
391.000013	9159	0.546144	0.542050
392.000040	9142	0.546181	0.542900
393.000363	9175	0.546350	0.541250
394.000051	9218	0.546389	0.539100
395.000212	9173	0.546460	0.541350
396.000070	9108	0.546559	0.544600
397.000020	9064	0.546846	0.546800
398.000305	9014	0.546884	0.549300
399.000196	9116	0.546973	0.544200
400.000038	9145	0.547192	0.542750
401.000001	9026	0.547252	0.548700
402.000040	8950	0.547480	0.552500
403.000016	8950	0.547590	0.552500
404.000116	8907	0.547711	0.554650
405.000056	8813	0.547853	0.559350
406.000294	8810	0.547907	0.559500
407.000236	8875	0.548155	0.556250
408.000013	8858	0.548118	0.557100
409.000085	8810	0.548300	0.559500
410.000036	8950	0.548436	0.552500
411.000092	8930	0.548409	0.553500
412.000013	8985	0.548544	0.550750
413.000195	8912	0.548569	0.554400
414.000020	8844	0.548770	0.557800
415.000054	9007	0.549009	0.549650
416.000226	9100	0.548984	0.545000
417.000011	9047	0.549065	0.547650
418.000164	9175	0.549145	0.541250
419.000060	9176	0.549166	0.541200
420.000091	9205	0.549034	0.539750
421.000038	9115	0.549127	0.544250
422.000027	9067	0.549169	0.546650
423.000226	9083	0.549377	0.545850
424.000071	9020	0.549595	0.549000
425.000010	9029	0.549648	0.548550
426.000153	9006	0.549883	0.549700
427.000162	9004	0.550182	0.549800
428.000062	9045	0.550442	0.547750
429.000161	9092	0.550498	0.545400
430.000302	9205	0.550498	0.539750
431.000017	9002	0.550561	0.549900
432.000229	9023	0.550856	0.548850
433.000416	8975	0.550997	0.551250
434.000056	8889	0.551031	0.555550
435.000075	8926	0.551095	0.553700
436.000035	8978	0.551203	0.551100
437.000168	9040	0.551269	0.548000
438.000013	8913	0.551533	0.554350
439.000053	8977	0.551633	0.551150
440.000029	8953	0.551812	0.552350
441.000079	9009	0.551985	0.549550
442.000199	9072	0.552199	0.546400
443.000009	9007	0.552409	0.549650
444.000024	8938	0.552588	0.553100
445.000031	8875	0.552402	0.556250
446.000354	8955	0.552632	0.552250
447.000059	8953	0.552736	0.552350
448.000061	9025	0.552800	0.548750
449.000133	8925	0.552766	0.553750
450.000192	9033	0.553051	0.548350
451.000089	8980	0.553108	0.551000
452.000001	8929	0.553447	0.553550
453.000035	9121	0.553630	0.543950
454.000118	9032	0.553806	0.548400
455.000020	8905	0.554059	0.554750
456.000001	8841	0.554309	0.557950
457.000091	8902	0.554428	0.554900
458.000007	8900	0.554514	0.555000
459.000007	8968	0.554705	0.551600
460.000101	8923	0.554635	0.553850
461.000005	8978	0.554550	0.551100
462.000319	8944	0.554781	0.552800
463.000089	8940	0.554664	0.553000
464.000044	8823	0.554813	0.558850
465.000011	8891	0.555112	0.555450
466.000146	8940	0.555306	0.553000
467.000123	9061	0.555556	0.546950
468.000044	9065	0.555529	0.546750
469.000265	8995	0.555723	0.550250
470.000000	8990	0.555831	0.550500
471.000202	8999	0.555648	0.550050
472.000092	8915	0.555663	0.554250
473.000069	8861	0.555794	0.556950
474.000252	8870	0.555863	0.556500
475.000167	8871	0.555822	0.556450
476.000072	8872	0.556152	0.556400
477.000070	8787	0.556411	0.560650
478.000162	8637	0.556594	0.568150
479.000014	8790	0.556644	0.560500
480.000032	8878	0.556705	0.556100
481.000015	8856	0.556995	0.557200
482.000038	8773	0.557146	0.561350
483.000270	8863	0.557287	0.556850
484.000051	8869	0.557370	0.556550
485.000047	8855	0.557617	0.557250
486.000047	8765	0.557569	0.561750
487.000221	8771	0.557810	0.561450
488.000109	8905	0.557891	0.554750
489.000008	8903	0.558024	0.554850
490.000003	8825	0.558098	0.558750
491.000101	8902	0.558108	0.554900
492.000084	8921	0.558238	0.553950
493.000095	8870	0.558429	0.556500
494.000185	8851	0.558415	0.557450
495.000171	8743	0.558515	0.562850
496.000051	8808	0.558674	0.559600
497.000019	8744	0.558707	0.562800
498.000013	8825	0.558741	0.558750
499.000126	8798	0.558876	0.560100
500.000126	8721	0.559134	0.563950
501.000386	8640	0.559473	0.568000
502.000155	8652	0.559461	0.567400
503.000136	8651	0.559758	0.567450
504.000077	8670	0.559969	0.566500
505.000021	8656	0.559993	0.567200
506.000301	8570	0.560324	0.571500
507.000042	8723	0.560234	0.563850
508.000167	8638	0.560419	0.568100
509.000119	8610	0.560467	0.569500
510.000010	8585	0.560471	0.570750
511.000037	8800	0.560501	0.560000
512.000020	8876	0.560824	0.556200
513.000101	8845	0.560963	0.557750
514.000024	8747	0.561026	0.562650
515.000036	8838	0.560990	0.558100
516.000084	8734	0.561066	0.563300
517.000011	8811	0.561133	0.559450
518.000104	8925	0.561241	0.553750
519.000003	8799	0.561346	0.560050
520.000003	8665	0.561531	0.566750
521.000049	8720	0.561665	0.564000
522.000507	8856	0.561701	0.557200
523.000009	8703	0.562002	0.564850
524.000028	8723	0.562076	0.563850
525.000001	8757	0.562195	0.562150
526.000075	8771	0.562254	0.561450
527.000016	8735	0.562249	0.563250
528.000113	8892	0.562316	0.555400
529.000123	8923	0.562554	0.553850
530.000453	8881	0.562811	0.555950
531.000094	8917	0.562886	0.554150
532.000001	8895	0.563047	0.555250
533.000026	8745	0.563104	0.562750
534.000006	8768	0.563264	0.561600
535.000061	8637	0.563579	0.568150
536.000265	8700	0.563718	0.565000
537.000049	8730	0.563841	0.563500
538.000235	8739	0.563983	0.563050
539.000032	8810	0.564103	0.559500
540.000046	8875	0.564035	0.556250
541.000062	8937	0.564191	0.553150
542.000200	8896	0.564212	0.555200
543.000006	8938	0.564258	0.553100
544.000206	8845	0.564427	0.557750
545.000064	8766	0.564307	0.561700
546.000080	8727	0.564407	0.563650
547.000065	8730	0.564687	0.563500
548.000042	8820	0.564838	0.559000
549.000125	8868	0.564967	0.556600
550.000001	8800	0.565057	0.560000
551.000058	8870	0.565146	0.556500
552.000159	8914	0.565258	0.554300
553.000205	8823	0.565457	0.558850
554.000002	8695	0.565509	0.565250
555.000009	8750	0.565604	0.562500
556.000065	8762	0.565641	0.561900
557.000017	8725	0.565848	0.563750
558.000084	8634	0.566056	0.568300
559.000037	8713	0.566196	0.564350
560.000197	8583	0.566306	0.570850
561.000346	8536	0.566764	0.573200
562.000015	8660	0.566898	0.567000
563.000086	8883	0.566923	0.555850
564.000122	8865	0.566855	0.556750
565.000208	8732	0.567054	0.563400
566.000100	8623	0.567152	0.568850
567.000004	8653	0.567281	0.567350
568.000040	8562	0.567378	0.571900
569.000230	8566	0.567890	0.571700
570.000019	8518	0.567952	0.574100
571.000043	8587	0.568208	0.570650
572.000042	8698	0.568302	0.565100
573.000005	8748	0.568565	0.562600
574.000063	8740	0.568614	0.563000
575.000235	8665	0.568735	0.566750
576.000154	8662	0.568900	0.566900
577.000058	8650	0.568936	0.567500
578.000106	8624	0.569207	0.568800
579.000159	8647	0.569339	0.567650
580.000073	8593	0.569413	0.570350
581.000120	8683	0.569581	0.565850
582.000208	8510	0.569333	0.574500
583.000005	8592	0.569547	0.570400
584.000231	8520	0.569414	0.574000
585.000009	8563	0.569609	0.571850
586.000053	8661	0.569597	0.566950
587.000060	8633	0.569705	0.568350
588.000224	8613	0.569762	0.569350
589.000002	8653	0.569620	0.567350
590.000001	8694	0.569792	0.565300
591.000211	8616	0.570062	0.569200
592.000140	8754	0.570358	0.562300
593.000034	8771	0.570254	0.561450
594.000116	8606	0.570348	0.569700
595.000155	8632	0.570532	0.568400
596.000119	8791	0.570696	0.560450
597.000118	8934	0.570977	0.553300
598.000094	8652	0.571104	0.567400
599.000025	8567	0.571210	0.571650
600.000462	8562	0.571230	0.571900
601.000112	8587	0.571348	0.570650
602.000039	8584	0.571608	0.570800
603.000019	8645	0.571743	0.567750
604.000041	8467	0.572072	0.576650
605.000050	8624	0.572355	0.568800
606.000018	8490	0.572550	0.575500
607.000155	8462	0.572454	0.576900
608.000024	8553	0.572671	0.572350
609.000046	8602	0.572651	0.569900
610.000148	8588	0.572852	0.570600
611.000245	8557	0.573008	0.572150
612.000156	8663	0.573031	0.566850
613.000251	8566	0.573153	0.571700
614.000013	8503	0.573277	0.574850
615.000015	8388	0.573501	0.580600
616.000097	8501	0.573866	0.574950
617.000064	8325	0.574035	0.583750
618.000003	8460	0.574169	0.577000
619.000137	8428	0.574498	0.578600
620.000050	8385	0.574730	0.580750
621.000034	8393	0.574816	0.580350
622.000155	8407	0.575379	0.579650
623.000102	8451	0.575445	0.577450
624.000077	8475	0.575579	0.576250
625.000063	8473	0.575743	0.576350
626.000089	8537	0.575694	0.573150
627.000305	8407	0.575789	0.579650
628.000008	8445	0.575662	0.577750
629.000290	8464	0.576006	0.576800
630.000140	8342	0.576030	0.582900
631.000274	8267	0.576321	0.586650
632.000256	8243	0.576343	0.587850
633.000015	8393	0.576270	0.580350
634.000047	8407	0.576432	0.579650
635.000165	8419	0.576448	0.579050
636.000213	8447	0.576434	0.577650
637.000053	8323	0.576385	0.583850
638.000156	8389	0.576701	0.580550
639.000046	8413	0.576878	0.579350
640.000018	8547	0.577059	0.572650
641.000044	8449	0.577385	0.577550
642.000172	8535	0.577563	0.573250
643.000012	8574	0.577637	0.571300
644.000054	8627	0.577830	0.568650
645.000015	8468	0.577753	0.576600
646.000027	8349	0.577959	0.582550
647.000220	8444	0.577977	0.577800
648.000306	8446	0.578129	0.577700
649.000090	8445	0.578146	0.577750
650.000143	8421	0.578378	0.578950
651.000065	8422	0.578385	0.578900
652.000028	8659	0.578564	0.567050
653.000010	8626	0.578858	0.568700
654.000043	8503	0.578875	0.574850
655.000096	8609	0.578842	0.569550
656.000110	8592	0.578975	0.570400
657.000090	8473	0.579038	0.576350
658.000024	8587	0.579072	0.570650
659.000014	8501	0.579040	0.574950
660.000037	8455	0.579261	0.577250
661.000204	8528	0.579301	0.573600
662.000000	8438	0.579515	0.578100
663.000142	8363	0.579554	0.581850
664.000101	8353	0.579797	0.582350
665.000023	8323	0.579973	0.583850
666.000125	8257	0.580028	0.587150
667.000074	8345	0.579984	0.582750
668.000202	8307	0.579873	0.584650
669.000060	8351	0.579731	0.582450
670.000252	8292	0.579830	0.585400
671.000035	8379	0.580048	0.581050
672.000087	8427	0.580014	0.578650
673.000118	8276	0.580232	0.586200
674.000046	8308	0.580353	0.584600
675.000220	8345	0.580318	0.582750
676.000005	8327	0.580716	0.583650
677.000034	8374	0.580902	0.581300
678.000064	8367	0.580939	0.581650
679.000033	8380	0.580922	0.581000
680.000336	8368	0.580977	0.581600
681.000272	8408	0.581430	0.579600
682.000117	8335	0.581518	0.583250
683.000099	8229	0.581555	0.588550
684.000002	8303	0.581838	0.584850
685.000012	8507	0.581746	0.574650
686.000244	8516	0.581832	0.574200
687.000022	8629	0.581815	0.568550
688.000072	8613	0.582303	0.569350
689.000220	8520	0.582484	0.574000
690.000081	8555	0.582896	0.572250
691.000037	8628	0.582766	0.568600
692.000060	8637	0.582739	0.568150
693.000080	8414	0.582757	0.579300
694.000001	8414	0.582817	0.579300
695.000126	8515	0.583192	0.574250
696.000060	8536	0.583623	0.573200
697.000031	8417	0.583657	0.579150
698.000054	8300	0.583852	0.585000
699.000145	8358	0.583917	0.582100
700.000003	8292	0.583952	0.585400
701.000343	8148	0.584089	0.592600
702.000011	8138	0.584456	0.593100
703.000032	8178	0.584709	0.591100
704.000050	8070	0.584752	0.596500
705.000061	8188	0.585103	0.590600
706.000002	8092	0.585102	0.595400
707.000067	8197	0.585279	0.590150
708.000139	8052	0.585563	0.597400
709.000008	8164	0.585713	0.591800
710.000028	8210	0.585900	0.589500
711.000290	8198	0.585990	0.590100
712.000067	8353	0.586215	0.582350
713.000060	8345	0.586567	0.582750
714.000009	8318	0.586873	0.584100
715.000135	8257	0.586874	0.587150
716.000004	8226	0.587230	0.588700
717.000028	8199	0.587010	0.590050
718.000002	8252	0.587199	0.587400
719.000037	8272	0.587192	0.586400
720.000075	8329	0.587195	0.583550
721.000089	8210	0.587358	0.589500
722.000043	8262	0.587537	0.586900
723.000008	8281	0.587932	0.585950
724.000002	8237	0.588159	0.588150
725.000079	8253	0.588235	0.587350
726.000136	8396	0.588590	0.580200
727.000021	8413	0.588612	0.579350
728.000390	8362	0.588569	0.581900
729.000129	8202	0.588885	0.589900
730.000053	8227	0.588672	0.588650
731.000153	8328	0.588868	0.583600
732.000061	8377	0.589201	0.581150
733.000074	8337	0.589368	0.583150
734.000131	8082	0.589564	0.595900
735.000046	7990	0.589690	0.600500
736.000059	8010	0.589555	0.599500
737.000118	7993	0.589464	0.600350
738.000198	8066	0.589860	0.596700
739.000343	8196	0.590038	0.590200
740.000032	8243	0.590283	0.587850
741.000253	8210	0.590696	0.589500
742.000019	8279	0.590655	0.586050
743.000037	8315	0.591121	0.584250
744.000020	8106	0.591464	0.594700
745.000046	8167	0.591707	0.591650
746.000016	8248	0.591845	0.587600
747.000120	8198	0.592196	0.590100
748.000100	8161	0.592494	0.591950
749.000124	8205	0.592632	0.589750
750.000215	8140	0.592711	0.593000
751.000238	8288	0.592675	0.585600
752.000072	8371	0.592460	0.581450
753.000018	8318	0.592504	0.584100
754.000118	8363	0.592847	0.581850
755.000068	8306	0.592706	0.584700
756.000047	8254	0.592948	0.587300
757.000087	8287	0.593112	0.585650
758.000064	8502	0.593373	0.574900
759.000032	8266	0.593735	0.586700
760.000041	8176	0.593836	0.591200
761.000018	8162	0.593807	0.591900
762.000015	8301	0.593711	0.584950
763.000144	8284	0.593953	0.585800
764.000041	8255	0.594295	0.587250
765.000145	8142	0.594013	0.592900
766.000056	8194	0.594093	0.590300
767.000016	8117	0.594257	0.594150
768.000048	8106	0.594465	0.594700
769.000091	8160	0.594175	0.592000
770.000030	8019	0.594161	0.599050
771.000086	8080	0.594385	0.596000
772.000063	8080	0.594489	0.596000
773.000015	8065	0.594429	0.596750
